slot_decision_explanation_id,lifecycle_id,symbol,entry_ts,entry_ts_utc,theme_id,split_name,candidate_role,slot_claim_basis,slot_risk_basis,replacement_hurdle_required_flag,same_entry_candidate_count,same_entry_theme_count,same_entry_relation_count,active_theme_count,active_relation_count,bundle_assignment_ready_flag,do_not_trade_reason,setup_quality_bucket,action_family,allowed_inputs_only_flag,outcome_used_flag,future_price_used_flag,label_used_flag
TASK617|HOOD|20250728T163000Z|slot_decision_explanation,TASK617|HOOD|20250728T163000Z,HOOD,2025-07-30 14:30:00+00:00,2025-07-28 16:30:00+00:00,crypto_fintech,validation,research_only,setup=fragile_setup|catalyst=guidance_margin_upgrade|price=price_fragile_or_unconfirmed|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=12|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,12,1,10,0,0,1,,fragile_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|AVGO|20250728T170000Z|slot_decision_explanation,TASK617|AVGO|20250728T170000Z,AVGO,2025-07-30 14:30:00+00:00,2025-07-28 17:00:00+00:00,ai_semiconductors,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_but_extended|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=12|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,12,3,10,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|DDOG|20250728T171500Z|slot_decision_explanation,TASK617|DDOG|20250728T171500Z,DDOG,2025-07-30 14:30:00+00:00,2025-07-28 17:15:00+00:00,data_devops_software,validation,priority_candidate,setup=medium_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=participating_theme|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=12|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,12,1,1,0,0,1,,medium_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|ORCL|20250728T180000Z|slot_decision_explanation,TASK617|ORCL|20250728T180000Z,ORCL,2025-07-30 14:30:00+00:00,2025-07-28 18:00:00+00:00,cloud_ai_platforms,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=12|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,12,1,10,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|DDOG|20250729T133000Z|slot_decision_explanation,TASK617|DDOG|20250729T133000Z,DDOG,2025-07-31 14:30:00+00:00,2025-07-29 13:30:00+00:00,data_devops_software,validation,priority_candidate,setup=medium_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=fading_leadership|relation=relation_reinforcing,capacity=slot_competition_high|same_entry_candidates=8|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,8,2,2,0,0,1,,medium_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|MDB|20250729T133000Z|slot_decision_explanation,TASK617|MDB|20250729T133000Z,MDB,2025-07-31 14:30:00+00:00,2025-07-29 13:30:00+00:00,data_devops_software,validation,priority_candidate,setup=medium_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=fading_leadership|relation=relation_reinforcing,capacity=slot_competition_high|same_entry_candidates=8|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,8,2,2,0,0,1,,medium_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|NVDA|20250729T134500Z|slot_decision_explanation,TASK617|NVDA|20250729T134500Z,NVDA,2025-07-31 14:30:00+00:00,2025-07-29 13:45:00+00:00,ai_semiconductors,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_high|same_entry_candidates=8|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,8,3,6,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|TSM|20250729T134500Z|slot_decision_explanation,TASK617|TSM|20250729T134500Z,TSM,2025-07-31 14:30:00+00:00,2025-07-29 13:45:00+00:00,ai_semiconductors,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_high|same_entry_candidates=8|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,8,3,6,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|AMD|20250729T134500Z|slot_decision_explanation,TASK617|AMD|20250729T134500Z,AMD,2025-07-31 14:30:00+00:00,2025-07-29 13:45:00+00:00,ai_semiconductors,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_high|same_entry_candidates=8|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,8,3,6,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|ORCL|20250729T134500Z|slot_decision_explanation,TASK617|ORCL|20250729T134500Z,ORCL,2025-07-31 14:30:00+00:00,2025-07-29 13:45:00+00:00,cloud_ai_platforms,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_high|same_entry_candidates=8|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,8,2,6,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|AMGN|20250729T140000Z|slot_decision_explanation,TASK617|AMGN|20250729T140000Z,AMGN,2025-07-31 14:30:00+00:00,2025-07-29 14:00:00+00:00,biotech_glp1_healthcare,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_high|same_entry_candidates=8|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,8,1,6,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|GOOGL|20250729T153000Z|slot_decision_explanation,TASK617|GOOGL|20250729T153000Z,GOOGL,2025-07-31 14:30:00+00:00,2025-07-29 15:30:00+00:00,cloud_ai_platforms,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_high|same_entry_candidates=8|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,8,2,6,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|CEG|20250730T133000Z|slot_decision_explanation,TASK617|CEG|20250730T133000Z,CEG,2025-08-01 14:30:00+00:00,2025-07-30 13:30:00+00:00,power_grid_electrification,validation,priority_candidate,setup=high_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=persistent_leadership|relation=relation_reinforcing,capacity=same_relation_crowded|same_entry_candidates=5|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,5,1,4,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|ASTS|20250730T134500Z|slot_decision_explanation,TASK617|ASTS|20250730T134500Z,ASTS,2025-08-01 14:30:00+00:00,2025-07-30 13:45:00+00:00,aerospace_defense_space,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_low|same_entry_candidates=5|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,5,1,1,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|PLTR|20250730T140000Z|slot_decision_explanation,TASK617|PLTR|20250730T140000Z,PLTR,2025-08-01 14:30:00+00:00,2025-07-30 14:00:00+00:00,data_devops_software,validation,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=participating_theme|relation=relation_reinforcing,capacity=same_relation_crowded|same_entry_candidates=5|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,5,3,4,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|MDB|20250730T161500Z|slot_decision_explanation,TASK617|MDB|20250730T161500Z,MDB,2025-08-01 14:30:00+00:00,2025-07-30 16:15:00+00:00,data_devops_software,validation,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=participating_theme|relation=relation_reinforcing,capacity=same_relation_crowded|same_entry_candidates=5|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,5,3,4,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|DDOG|20250730T171500Z|slot_decision_explanation,TASK617|DDOG|20250730T171500Z,DDOG,2025-08-01 14:30:00+00:00,2025-07-30 17:15:00+00:00,data_devops_software,validation,priority_candidate,setup=fragile_setup|catalyst=contract_customer_backlog|price=price_fragile_or_unconfirmed|theme=participating_theme|relation=relation_reinforcing,capacity=same_relation_crowded|same_entry_candidates=5|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,5,3,4,0,0,1,,fragile_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|ASTS|20250731T134500Z|slot_decision_explanation,TASK617|ASTS|20250731T134500Z,ASTS,2025-08-04 14:30:00+00:00,2025-07-31 13:45:00+00:00,aerospace_defense_space,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_low|same_entry_candidates=2|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,0,2,1,1,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|CEG|20250731T141500Z|slot_decision_explanation,TASK617|CEG|20250731T141500Z,CEG,2025-08-04 14:30:00+00:00,2025-07-31 14:15:00+00:00,power_grid_electrification,validation,priority_candidate,setup=high_quality_setup|catalyst=contract_supply_combo|price=price_confirmed_basic|theme=persistent_leadership|relation=relation_reinforcing,capacity=slot_competition_low|same_entry_candidates=2|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,0,2,1,1,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|GOOGL|20250804T133000Z|slot_decision_explanation,TASK617|GOOGL|20250804T133000Z,GOOGL,2025-08-06 14:30:00+00:00,2025-08-04 13:30:00+00:00,cloud_ai_platforms,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=19|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,19,4,16,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|CEG|20250804T133000Z|slot_decision_explanation,TASK617|CEG|20250804T133000Z,CEG,2025-08-06 14:30:00+00:00,2025-08-04 13:30:00+00:00,power_grid_electrification,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=19|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,19,4,16,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|VST|20250804T133000Z|slot_decision_explanation,TASK617|VST|20250804T133000Z,VST,2025-08-06 14:30:00+00:00,2025-08-04 13:30:00+00:00,power_grid_electrification,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=19|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,19,4,16,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|MSFT|20250804T133000Z|slot_decision_explanation,TASK617|MSFT|20250804T133000Z,MSFT,2025-08-06 14:30:00+00:00,2025-08-04 13:30:00+00:00,cloud_ai_platforms,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_but_extended|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=19|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,19,4,16,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|ORCL|20250804T133000Z|slot_decision_explanation,TASK617|ORCL|20250804T133000Z,ORCL,2025-08-06 14:30:00+00:00,2025-08-04 13:30:00+00:00,cloud_ai_platforms,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=19|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,19,4,16,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|AMD|20250804T133000Z|slot_decision_explanation,TASK617|AMD|20250804T133000Z,AMD,2025-08-06 14:30:00+00:00,2025-08-04 13:30:00+00:00,ai_semiconductors,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=19|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,19,3,16,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|GEV|20250804T133000Z|slot_decision_explanation,TASK617|GEV|20250804T133000Z,GEV,2025-08-06 14:30:00+00:00,2025-08-04 13:30:00+00:00,power_grid_electrification,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=19|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,19,4,16,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|META|20250804T133000Z|slot_decision_explanation,TASK617|META|20250804T133000Z,META,2025-08-06 14:30:00+00:00,2025-08-04 13:30:00+00:00,cloud_ai_platforms,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=19|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,19,4,16,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|NVDA|20250804T133000Z|slot_decision_explanation,TASK617|NVDA|20250804T133000Z,NVDA,2025-08-06 14:30:00+00:00,2025-08-04 13:30:00+00:00,ai_semiconductors,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=19|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,19,3,16,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|NOC|20250804T134500Z|slot_decision_explanation,TASK617|NOC|20250804T134500Z,NOC,2025-08-06 14:30:00+00:00,2025-08-04 13:45:00+00:00,aerospace_defense_space,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=19|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,19,3,16,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|AVGO|20250804T134500Z|slot_decision_explanation,TASK617|AVGO|20250804T134500Z,AVGO,2025-08-06 14:30:00+00:00,2025-08-04 13:45:00+00:00,ai_semiconductors,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=19|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,19,3,16,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|RTX|20250804T134500Z|slot_decision_explanation,TASK617|RTX|20250804T134500Z,RTX,2025-08-06 14:30:00+00:00,2025-08-04 13:45:00+00:00,aerospace_defense_space,validation,priority_candidate,setup=high_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_price_confirmed_macro_secondary,capacity=slot_competition_very_high|same_entry_candidates=19|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,19,3,2,0,0,1,,high_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|AFRM|20250804T134500Z|slot_decision_explanation,TASK617|AFRM|20250804T134500Z,AFRM,2025-08-06 14:30:00+00:00,2025-08-04 13:45:00+00:00,crypto_fintech,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_but_extended|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=19|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,19,3,16,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|GE|20250804T134500Z|slot_decision_explanation,TASK617|GE|20250804T134500Z,GE,2025-08-06 14:30:00+00:00,2025-08-04 13:45:00+00:00,industrial_automation_robotics,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=fading_leadership|relation=company_price_confirmed_macro_secondary,capacity=slot_competition_very_high|same_entry_candidates=19|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,19,2,2,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|ETN|20250804T134500Z|slot_decision_explanation,TASK617|ETN|20250804T134500Z,ETN,2025-08-06 14:30:00+00:00,2025-08-04 13:45:00+00:00,power_grid_electrification,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=19|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,19,4,16,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|GD|20250804T140000Z|slot_decision_explanation,TASK617|GD|20250804T140000Z,GD,2025-08-06 14:30:00+00:00,2025-08-04 14:00:00+00:00,aerospace_defense_space,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=19|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,19,3,16,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|HOOD|20250804T140000Z|slot_decision_explanation,TASK617|HOOD|20250804T140000Z,HOOD,2025-08-06 14:30:00+00:00,2025-08-04 14:00:00+00:00,crypto_fintech,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_but_extended|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=19|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,19,3,16,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|TER|20250804T181500Z|slot_decision_explanation,TASK617|TER|20250804T181500Z,TER,2025-08-06 14:30:00+00:00,2025-08-04 18:15:00+00:00,industrial_automation_robotics,validation,priority_candidate,setup=fragile_setup|catalyst=guidance_margin_upgrade|price=price_fragile_or_unconfirmed|theme=fading_leadership|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=19|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,19,2,1,0,0,1,,fragile_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|SOFI|20250804T183000Z|slot_decision_explanation,TASK617|SOFI|20250804T183000Z,SOFI,2025-08-06 14:30:00+00:00,2025-08-04 18:30:00+00:00,crypto_fintech,validation,research_only,setup=fragile_setup|catalyst=guidance_margin_upgrade|price=price_fragile_or_unconfirmed|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=19|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,19,3,16,0,0,1,,fragile_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|GOOGL|20250805T133000Z|slot_decision_explanation,TASK617|GOOGL|20250805T133000Z,GOOGL,2025-08-07 14:30:00+00:00,2025-08-05 13:30:00+00:00,cloud_ai_platforms,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=12|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,12,3,10,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|AVGO|20250805T133000Z|slot_decision_explanation,TASK617|AVGO|20250805T133000Z,AVGO,2025-08-07 14:30:00+00:00,2025-08-05 13:30:00+00:00,ai_semiconductors,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=12|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,12,1,10,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|GEV|20250805T133000Z|slot_decision_explanation,TASK617|GEV|20250805T133000Z,GEV,2025-08-07 14:30:00+00:00,2025-08-05 13:30:00+00:00,power_grid_electrification,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=12|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,12,3,10,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|ORCL|20250805T133000Z|slot_decision_explanation,TASK617|ORCL|20250805T133000Z,ORCL,2025-08-07 14:30:00+00:00,2025-08-05 13:30:00+00:00,cloud_ai_platforms,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_but_extended|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=12|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,12,3,10,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|VST|20250805T133000Z|slot_decision_explanation,TASK617|VST|20250805T133000Z,VST,2025-08-07 14:30:00+00:00,2025-08-05 13:30:00+00:00,power_grid_electrification,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_but_extended|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=12|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,12,3,10,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|GD|20250805T133000Z|slot_decision_explanation,TASK617|GD|20250805T133000Z,GD,2025-08-07 14:30:00+00:00,2025-08-05 13:30:00+00:00,aerospace_defense_space,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_but_extended|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=12|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,12,3,10,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|VRT|20250805T134500Z|slot_decision_explanation,TASK617|VRT|20250805T134500Z,VRT,2025-08-07 14:30:00+00:00,2025-08-05 13:45:00+00:00,power_grid_electrification,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=12|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,12,3,10,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|RKLB|20250805T134500Z|slot_decision_explanation,TASK617|RKLB|20250805T134500Z,RKLB,2025-08-07 14:30:00+00:00,2025-08-05 13:45:00+00:00,aerospace_defense_space,validation,priority_candidate,setup=high_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_price_confirmed_macro_secondary,capacity=slot_competition_very_high|same_entry_candidates=12|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,12,3,1,0,0,1,,high_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|META|20250805T134500Z|slot_decision_explanation,TASK617|META|20250805T134500Z,META,2025-08-07 14:30:00+00:00,2025-08-05 13:45:00+00:00,cloud_ai_platforms,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=12|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,12,3,10,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|TER|20250805T140000Z|slot_decision_explanation,TASK617|TER|20250805T140000Z,TER,2025-08-07 14:30:00+00:00,2025-08-05 14:00:00+00:00,industrial_automation_robotics,validation,priority_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=fading_leadership|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=12|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,12,1,1,0,0,1,,medium_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
