event_id,trade_id,symbol,entry_ts,exit_ts,day_key,current_split,sector_group,session_timing_bucket,execution_quality_bucket,same_day_candidate_count,same_day_sector_candidate_count,realized_R,allocator_timing,feature_availability_group,regime_score_at_decision_time,artifact_score_at_decision_time,top_regime_score_at_decision_time,eligible_at_decision_time,delayed_signal_penalty_flag,regime_score_percentile_at_decision_time,artifact_score_percentile_at_decision_time,timing_tier,artifact_tier,single_best_binary,top_regime_basket_binary,regime_conditioned_overlay_balanced,sizing_template_aggressive,artifact_half_plus
1079,AAPL|2024-06-10|2024-06-10|196.940002,AAPL,2024-06-10 00:00:00+00:00,2024-06-11 00:00:00+00:00,2024-06-10,train,others,unknown,unknown,8,8,-0.406808,post_confirmation_allocator,post_breakout_confirmation,1.457353,0.28154999999999997,0.742647,True,False,0.5402588066139468,0.4094176851186197,active,light,True,True,True,True,False
1256,AAPL|2024-06-10|2024-06-10|196.940002,AAPL,2024-06-10 00:00:00+00:00,2024-06-11 00:00:00+00:00,2024-06-10,train,others,unknown,unknown,8,8,-0.539579,post_confirmation_allocator,post_breakout_confirmation,1.457353,0.28154999999999997,0.742647,True,False,0.5402588066139468,0.4094176851186197,active,light,True,True,True,True,False
1440,AAPL|2024-06-10|2024-06-10|196.940002,AAPL,2024-06-10 00:00:00+00:00,2024-06-11 00:00:00+00:00,2024-06-10,train,others,unknown,unknown,8,8,-0.899299,post_confirmation_allocator,post_breakout_confirmation,1.457353,0.28154999999999997,0.742647,True,False,0.5402588066139468,0.4094176851186197,active,light,True,True,True,True,False
102,AAPL|2024-06-10|2024-06-10|196.940002,AAPL,2024-06-10 00:00:00+00:00,2024-06-11 00:00:00+00:00,2024-06-10,train,others,unknown,unknown,8,8,-0.674474,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
302,AAPL|2024-06-10|2024-06-10|196.940002,AAPL,2024-06-10 00:00:00+00:00,2024-06-11 00:00:00+00:00,2024-06-10,train,others,unknown,unknown,8,8,-0.406808,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
503,AAPL|2024-06-10|2024-06-10|196.940002,AAPL,2024-06-10 00:00:00+00:00,2024-06-11 00:00:00+00:00,2024-06-10,train,others,unknown,unknown,8,8,-0.674474,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
693,AAPL|2024-06-10|2024-06-10|196.940002,AAPL,2024-06-10 00:00:00+00:00,2024-06-11 00:00:00+00:00,2024-06-10,train,others,unknown,unknown,8,8,-0.539579,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
897,AAPL|2024-06-10|2024-06-10|196.940002,AAPL,2024-06-10 00:00:00+00:00,2024-06-11 00:00:00+00:00,2024-06-10,train,others,unknown,unknown,8,8,-0.539579,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
1079,AAPL|2024-06-10|2024-06-10|196.940002,AAPL,2024-06-10 00:00:00+00:00,2024-06-11 00:00:00+00:00,2024-06-10,train,others,unknown,unknown,8,8,-0.406808,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
1256,AAPL|2024-06-10|2024-06-10|196.940002,AAPL,2024-06-10 00:00:00+00:00,2024-06-11 00:00:00+00:00,2024-06-10,train,others,unknown,unknown,8,8,-0.539579,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
1440,AAPL|2024-06-10|2024-06-10|196.940002,AAPL,2024-06-10 00:00:00+00:00,2024-06-11 00:00:00+00:00,2024-06-10,train,others,unknown,unknown,8,8,-0.899299,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
109,MSFT|2024-06-12|2024-06-12|432.820007,MSFT,2024-06-12 00:00:00+00:00,2024-07-16 00:00:00+00:00,2024-06-12,train,software_internet,unknown,unknown,8,8,0.944494,opening_drive_allocator,opening_window_available,1.457353,0.28154999999999997,0.742647,True,False,0.5596693026599568,0.4317038102084831,active,light,True,True,True,True,False
306,MSFT|2024-06-12|2024-06-12|432.820007,MSFT,2024-06-12 00:00:00+00:00,2024-07-15 00:00:00+00:00,2024-06-12,train,software_internet,unknown,unknown,8,8,0.57622,opening_drive_allocator,opening_window_available,1.457353,0.28154999999999997,0.742647,True,False,0.5596693026599568,0.4317038102084831,active,light,True,True,True,True,False
508,MSFT|2024-06-12|2024-06-12|432.820007,MSFT,2024-06-12 00:00:00+00:00,2024-07-15 00:00:00+00:00,2024-06-12,train,software_internet,unknown,unknown,8,8,1.257318,opening_drive_allocator,opening_window_available,1.457353,0.28154999999999997,0.742647,True,False,0.5596693026599568,0.4317038102084831,active,light,True,True,True,True,False
700,MSFT|2024-06-12|2024-06-12|432.820007,MSFT,2024-06-12 00:00:00+00:00,2024-07-16 00:00:00+00:00,2024-06-12,train,software_internet,unknown,unknown,8,8,0.755595,opening_drive_allocator,opening_window_available,1.457353,0.28154999999999997,0.742647,True,False,0.5596693026599568,0.4317038102084831,active,light,True,True,True,True,False
902,MSFT|2024-06-12|2024-06-12|432.820007,MSFT,2024-06-12 00:00:00+00:00,2024-07-15 00:00:00+00:00,2024-06-12,train,software_internet,unknown,unknown,8,8,1.005855,opening_drive_allocator,opening_window_available,1.457353,0.28154999999999997,0.742647,True,False,0.5596693026599568,0.4317038102084831,active,light,True,True,True,True,False
1085,MSFT|2024-06-12|2024-06-12|432.820007,MSFT,2024-06-12 00:00:00+00:00,2024-07-16 00:00:00+00:00,2024-06-12,train,software_internet,unknown,unknown,8,8,0.432855,opening_drive_allocator,opening_window_available,1.457353,0.28154999999999997,0.742647,True,False,0.5596693026599568,0.4317038102084831,active,light,True,True,True,True,False
1260,MSFT|2024-06-12|2024-06-12|432.820007,MSFT,2024-06-12 00:00:00+00:00,2024-07-15 00:00:00+00:00,2024-06-12,train,software_internet,unknown,unknown,8,8,1.005855,opening_drive_allocator,opening_window_available,1.457353,0.28154999999999997,0.742647,True,False,0.5596693026599568,0.4317038102084831,active,light,True,True,True,True,False
1447,MSFT|2024-06-12|2024-06-12|432.820007,MSFT,2024-06-12 00:00:00+00:00,2024-07-16 00:00:00+00:00,2024-06-12,train,software_internet,unknown,unknown,8,8,1.259326,opening_drive_allocator,opening_window_available,1.457353,0.28154999999999997,0.742647,True,False,0.5596693026599568,0.4317038102084831,active,light,True,True,True,True,False
109,MSFT|2024-06-12|2024-06-12|432.820007,MSFT,2024-06-12 00:00:00+00:00,2024-07-16 00:00:00+00:00,2024-06-12,train,software_internet,unknown,unknown,8,8,0.944494,post_confirmation_allocator,post_breakout_confirmation,1.457353,0.28154999999999997,0.742647,True,False,0.5402588066139468,0.4094176851186197,active,light,True,True,True,True,False
306,MSFT|2024-06-12|2024-06-12|432.820007,MSFT,2024-06-12 00:00:00+00:00,2024-07-15 00:00:00+00:00,2024-06-12,train,software_internet,unknown,unknown,8,8,0.57622,post_confirmation_allocator,post_breakout_confirmation,1.457353,0.28154999999999997,0.742647,True,False,0.5402588066139468,0.4094176851186197,active,light,True,True,True,True,False
508,MSFT|2024-06-12|2024-06-12|432.820007,MSFT,2024-06-12 00:00:00+00:00,2024-07-15 00:00:00+00:00,2024-06-12,train,software_internet,unknown,unknown,8,8,1.257318,post_confirmation_allocator,post_breakout_confirmation,1.457353,0.28154999999999997,0.742647,True,False,0.5402588066139468,0.4094176851186197,active,light,True,True,True,True,False
700,MSFT|2024-06-12|2024-06-12|432.820007,MSFT,2024-06-12 00:00:00+00:00,2024-07-16 00:00:00+00:00,2024-06-12,train,software_internet,unknown,unknown,8,8,0.755595,post_confirmation_allocator,post_breakout_confirmation,1.457353,0.28154999999999997,0.742647,True,False,0.5402588066139468,0.4094176851186197,active,light,True,True,True,True,False
902,MSFT|2024-06-12|2024-06-12|432.820007,MSFT,2024-06-12 00:00:00+00:00,2024-07-15 00:00:00+00:00,2024-06-12,train,software_internet,unknown,unknown,8,8,1.005855,post_confirmation_allocator,post_breakout_confirmation,1.457353,0.28154999999999997,0.742647,True,False,0.5402588066139468,0.4094176851186197,active,light,True,True,True,True,False
1085,MSFT|2024-06-12|2024-06-12|432.820007,MSFT,2024-06-12 00:00:00+00:00,2024-07-16 00:00:00+00:00,2024-06-12,train,software_internet,unknown,unknown,8,8,0.432855,post_confirmation_allocator,post_breakout_confirmation,1.457353,0.28154999999999997,0.742647,True,False,0.5402588066139468,0.4094176851186197,active,light,True,True,True,True,False
1260,MSFT|2024-06-12|2024-06-12|432.820007,MSFT,2024-06-12 00:00:00+00:00,2024-07-15 00:00:00+00:00,2024-06-12,train,software_internet,unknown,unknown,8,8,1.005855,post_confirmation_allocator,post_breakout_confirmation,1.457353,0.28154999999999997,0.742647,True,False,0.5402588066139468,0.4094176851186197,active,light,True,True,True,True,False
1447,MSFT|2024-06-12|2024-06-12|432.820007,MSFT,2024-06-12 00:00:00+00:00,2024-07-16 00:00:00+00:00,2024-06-12,train,software_internet,unknown,unknown,8,8,1.259326,post_confirmation_allocator,post_breakout_confirmation,1.457353,0.28154999999999997,0.742647,True,False,0.5402588066139468,0.4094176851186197,active,light,True,True,True,True,False
109,MSFT|2024-06-12|2024-06-12|432.820007,MSFT,2024-06-12 00:00:00+00:00,2024-07-16 00:00:00+00:00,2024-06-12,train,software_internet,unknown,unknown,8,8,0.944494,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
306,MSFT|2024-06-12|2024-06-12|432.820007,MSFT,2024-06-12 00:00:00+00:00,2024-07-15 00:00:00+00:00,2024-06-12,train,software_internet,unknown,unknown,8,8,0.57622,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
508,MSFT|2024-06-12|2024-06-12|432.820007,MSFT,2024-06-12 00:00:00+00:00,2024-07-15 00:00:00+00:00,2024-06-12,train,software_internet,unknown,unknown,8,8,1.257318,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
700,MSFT|2024-06-12|2024-06-12|432.820007,MSFT,2024-06-12 00:00:00+00:00,2024-07-16 00:00:00+00:00,2024-06-12,train,software_internet,unknown,unknown,8,8,0.755595,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
902,MSFT|2024-06-12|2024-06-12|432.820007,MSFT,2024-06-12 00:00:00+00:00,2024-07-15 00:00:00+00:00,2024-06-12,train,software_internet,unknown,unknown,8,8,1.005855,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
1085,MSFT|2024-06-12|2024-06-12|432.820007,MSFT,2024-06-12 00:00:00+00:00,2024-07-16 00:00:00+00:00,2024-06-12,train,software_internet,unknown,unknown,8,8,0.432855,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
1260,MSFT|2024-06-12|2024-06-12|432.820007,MSFT,2024-06-12 00:00:00+00:00,2024-07-15 00:00:00+00:00,2024-06-12,train,software_internet,unknown,unknown,8,8,1.005855,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
1447,MSFT|2024-06-12|2024-06-12|432.820007,MSFT,2024-06-12 00:00:00+00:00,2024-07-16 00:00:00+00:00,2024-06-12,train,software_internet,unknown,unknown,8,8,1.259326,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
307,TSLA|2024-06-13|2024-06-13|182.669998,TSLA,2024-06-13 00:00:00+00:00,2024-07-16 00:00:00+00:00,2024-06-13,train,others,unknown,unknown,5,5,3.18362,opening_drive_allocator,opening_window_available,1.457353,0.28154999999999997,0.742647,True,False,0.5596693026599568,0.4317038102084831,active,light,True,True,True,True,False
509,TSLA|2024-06-13|2024-06-13|182.669998,TSLA,2024-06-13 00:00:00+00:00,2024-07-16 00:00:00+00:00,2024-06-13,train,others,unknown,unknown,5,5,5.237442,opening_drive_allocator,opening_window_available,1.457353,0.28154999999999997,0.742647,True,False,0.5596693026599568,0.4317038102084831,active,light,True,True,True,True,False
903,TSLA|2024-06-13|2024-06-13|182.669998,TSLA,2024-06-13 00:00:00+00:00,2024-07-16 00:00:00+00:00,2024-06-13,train,others,unknown,unknown,5,5,4.189954,opening_drive_allocator,opening_window_available,1.457353,0.28154999999999997,0.742647,True,False,0.5596693026599568,0.4317038102084831,active,light,True,True,True,True,False
1087,TSLA|2024-06-13|2024-06-13|182.669998,TSLA,2024-06-13 00:00:00+00:00,2024-07-24 00:00:00+00:00,2024-06-13,train,others,unknown,unknown,5,5,1.759642,opening_drive_allocator,opening_window_available,1.457353,0.28154999999999997,0.742647,True,False,0.5596693026599568,0.4317038102084831,active,light,True,True,True,True,False
1261,TSLA|2024-06-13|2024-06-13|182.669998,TSLA,2024-06-13 00:00:00+00:00,2024-07-16 00:00:00+00:00,2024-06-13,train,others,unknown,unknown,5,5,4.189954,opening_drive_allocator,opening_window_available,1.457353,0.28154999999999997,0.742647,True,False,0.5596693026599568,0.4317038102084831,active,light,True,True,True,True,False
307,TSLA|2024-06-13|2024-06-13|182.669998,TSLA,2024-06-13 00:00:00+00:00,2024-07-16 00:00:00+00:00,2024-06-13,train,others,unknown,unknown,5,5,3.18362,post_confirmation_allocator,post_breakout_confirmation,1.457353,0.28154999999999997,0.742647,True,False,0.5402588066139468,0.4094176851186197,active,light,True,True,True,True,False
509,TSLA|2024-06-13|2024-06-13|182.669998,TSLA,2024-06-13 00:00:00+00:00,2024-07-16 00:00:00+00:00,2024-06-13,train,others,unknown,unknown,5,5,5.237442,post_confirmation_allocator,post_breakout_confirmation,1.457353,0.28154999999999997,0.742647,True,False,0.5402588066139468,0.4094176851186197,active,light,True,True,True,True,False
903,TSLA|2024-06-13|2024-06-13|182.669998,TSLA,2024-06-13 00:00:00+00:00,2024-07-16 00:00:00+00:00,2024-06-13,train,others,unknown,unknown,5,5,4.189954,post_confirmation_allocator,post_breakout_confirmation,1.457353,0.28154999999999997,0.742647,True,False,0.5402588066139468,0.4094176851186197,active,light,True,True,True,True,False
1087,TSLA|2024-06-13|2024-06-13|182.669998,TSLA,2024-06-13 00:00:00+00:00,2024-07-24 00:00:00+00:00,2024-06-13,train,others,unknown,unknown,5,5,1.759642,post_confirmation_allocator,post_breakout_confirmation,1.457353,0.28154999999999997,0.742647,True,False,0.5402588066139468,0.4094176851186197,active,light,True,True,True,True,False
1261,TSLA|2024-06-13|2024-06-13|182.669998,TSLA,2024-06-13 00:00:00+00:00,2024-07-16 00:00:00+00:00,2024-06-13,train,others,unknown,unknown,5,5,4.189954,post_confirmation_allocator,post_breakout_confirmation,1.457353,0.28154999999999997,0.742647,True,False,0.5402588066139468,0.4094176851186197,active,light,True,True,True,True,False
307,TSLA|2024-06-13|2024-06-13|182.669998,TSLA,2024-06-13 00:00:00+00:00,2024-07-16 00:00:00+00:00,2024-06-13,train,others,unknown,unknown,5,5,3.18362,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
509,TSLA|2024-06-13|2024-06-13|182.669998,TSLA,2024-06-13 00:00:00+00:00,2024-07-16 00:00:00+00:00,2024-06-13,train,others,unknown,unknown,5,5,5.237442,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
903,TSLA|2024-06-13|2024-06-13|182.669998,TSLA,2024-06-13 00:00:00+00:00,2024-07-16 00:00:00+00:00,2024-06-13,train,others,unknown,unknown,5,5,4.189954,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
1087,TSLA|2024-06-13|2024-06-13|182.669998,TSLA,2024-06-13 00:00:00+00:00,2024-07-24 00:00:00+00:00,2024-06-13,train,others,unknown,unknown,5,5,1.759642,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
1261,TSLA|2024-06-13|2024-06-13|182.669998,TSLA,2024-06-13 00:00:00+00:00,2024-07-16 00:00:00+00:00,2024-06-13,train,others,unknown,unknown,5,5,4.189954,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
305,NFLX|2024-06-14|2024-06-14|65.799004,NFLX,2024-06-14 00:00:00+00:00,2024-07-11 00:00:00+00:00,2024-06-14,train,software_internet,unknown,unknown,4,4,-0.224889,opening_drive_allocator,opening_window_available,2.914706,0.672223,0.742647,True,False,0.9442846872753414,0.9435657800143782,core,core,True,True,True,True,True
507,NFLX|2024-06-14|2024-06-14|65.799004,NFLX,2024-06-14 00:00:00+00:00,2024-07-11 00:00:00+00:00,2024-06-14,train,software_internet,unknown,unknown,4,4,-0.265195,opening_drive_allocator,opening_window_available,2.914706,0.672223,0.742647,True,False,0.9442846872753414,0.9435657800143782,core,core,True,True,True,True,True
901,NFLX|2024-06-14|2024-06-14|65.799004,NFLX,2024-06-14 00:00:00+00:00,2024-07-11 00:00:00+00:00,2024-06-14,train,software_internet,unknown,unknown,4,4,-0.212156,opening_drive_allocator,opening_window_available,2.914706,0.672223,0.742647,True,False,0.9442846872753414,0.9435657800143782,core,core,True,True,True,True,True
1259,NFLX|2024-06-14|2024-06-14|65.799004,NFLX,2024-06-14 00:00:00+00:00,2024-07-11 00:00:00+00:00,2024-06-14,train,software_internet,unknown,unknown,4,4,-0.212156,opening_drive_allocator,opening_window_available,2.914706,0.672223,0.742647,True,False,0.9442846872753414,0.9435657800143782,core,core,True,True,True,True,True
305,NFLX|2024-06-14|2024-06-14|65.799004,NFLX,2024-06-14 00:00:00+00:00,2024-07-11 00:00:00+00:00,2024-06-14,train,software_internet,unknown,unknown,4,4,-0.224889,post_confirmation_allocator,post_breakout_confirmation,2.914706,0.672223,0.742647,True,False,0.9442846872753414,0.9119338605319913,core,core,True,True,True,True,True
507,NFLX|2024-06-14|2024-06-14|65.799004,NFLX,2024-06-14 00:00:00+00:00,2024-07-11 00:00:00+00:00,2024-06-14,train,software_internet,unknown,unknown,4,4,-0.265195,post_confirmation_allocator,post_breakout_confirmation,2.914706,0.672223,0.742647,True,False,0.9442846872753414,0.9119338605319913,core,core,True,True,True,True,True
901,NFLX|2024-06-14|2024-06-14|65.799004,NFLX,2024-06-14 00:00:00+00:00,2024-07-11 00:00:00+00:00,2024-06-14,train,software_internet,unknown,unknown,4,4,-0.212156,post_confirmation_allocator,post_breakout_confirmation,2.914706,0.672223,0.742647,True,False,0.9442846872753414,0.9119338605319913,core,core,True,True,True,True,True
1259,NFLX|2024-06-14|2024-06-14|65.799004,NFLX,2024-06-14 00:00:00+00:00,2024-07-11 00:00:00+00:00,2024-06-14,train,software_internet,unknown,unknown,4,4,-0.212156,post_confirmation_allocator,post_breakout_confirmation,2.914706,0.672223,0.742647,True,False,0.9442846872753414,0.9119338605319913,core,core,True,True,True,True,True
305,NFLX|2024-06-14|2024-06-14|65.799004,NFLX,2024-06-14 00:00:00+00:00,2024-07-11 00:00:00+00:00,2024-06-14,train,software_internet,unknown,unknown,4,4,-0.224889,pre_open_allocator,pre_open_available,2.172059,0.532925,0.0,True,False,0.9149408284023669,0.9149408284023669,core,core,False,True,True,True,True
507,NFLX|2024-06-14|2024-06-14|65.799004,NFLX,2024-06-14 00:00:00+00:00,2024-07-11 00:00:00+00:00,2024-06-14,train,software_internet,unknown,unknown,4,4,-0.265195,pre_open_allocator,pre_open_available,2.172059,0.532925,0.0,True,False,0.9149408284023669,0.9149408284023669,core,core,False,True,True,True,True
901,NFLX|2024-06-14|2024-06-14|65.799004,NFLX,2024-06-14 00:00:00+00:00,2024-07-11 00:00:00+00:00,2024-06-14,train,software_internet,unknown,unknown,4,4,-0.212156,pre_open_allocator,pre_open_available,2.172059,0.532925,0.0,True,False,0.9149408284023669,0.9149408284023669,core,core,False,True,True,True,True
1259,NFLX|2024-06-14|2024-06-14|65.799004,NFLX,2024-06-14 00:00:00+00:00,2024-07-11 00:00:00+00:00,2024-06-14,train,software_internet,unknown,unknown,4,4,-0.212156,pre_open_allocator,pre_open_available,2.172059,0.532925,0.0,True,False,0.9149408284023669,0.9149408284023669,core,core,False,True,True,True,True
108,NFLX|2024-06-17|2024-06-17|67.557999,NFLX,2024-06-17 00:00:00+00:00,2024-07-11 00:00:00+00:00,2024-06-17,train,software_internet,unknown,unknown,7,5,-0.868155,opening_drive_allocator,opening_window_available,2.914706,0.672223,0.742647,True,False,0.9442846872753414,0.9435657800143782,core,core,True,True,True,True,True
699,NFLX|2024-06-17|2024-06-17|67.557999,NFLX,2024-06-17 00:00:00+00:00,2024-07-11 00:00:00+00:00,2024-06-17,train,software_internet,unknown,unknown,7,5,-0.694524,opening_drive_allocator,opening_window_available,2.914706,0.672223,0.742647,True,False,0.9442846872753414,0.9435657800143782,core,core,True,True,True,True,True
1084,NFLX|2024-06-17|2024-06-17|67.557999,NFLX,2024-06-17 00:00:00+00:00,2024-07-11 00:00:00+00:00,2024-06-17,train,software_internet,unknown,unknown,7,5,-0.495457,opening_drive_allocator,opening_window_available,2.914706,0.672223,0.742647,True,False,0.9442846872753414,0.9435657800143782,core,core,True,True,True,True,True
1446,NFLX|2024-06-17|2024-06-17|67.557999,NFLX,2024-06-17 00:00:00+00:00,2024-07-11 00:00:00+00:00,2024-06-17,train,software_internet,unknown,unknown,7,5,-1.015161,opening_drive_allocator,opening_window_available,2.914706,0.672223,0.742647,True,False,0.9442846872753414,0.9435657800143782,core,core,True,True,True,True,True
1662,NFLX|2024-06-17|2024-06-17|65.799004,NFLX,2024-06-17 00:00:00+00:00,2024-07-11 00:00:00+00:00,2024-06-17,train,software_internet,unknown,unknown,7,5,-0.596713,opening_drive_allocator,opening_window_available,2.914706,0.672223,0.742647,True,False,0.9442846872753414,0.9435657800143782,core,core,True,True,True,True,True
1667,TSLA|2024-06-17|2024-06-17|182.669998,TSLA,2024-06-17 00:00:00+00:00,2024-07-24 00:00:00+00:00,2024-06-17,train,others,unknown,unknown,7,2,3.04583,opening_drive_allocator,opening_window_available,1.457353,0.28154999999999997,0.742647,True,False,0.5596693026599568,0.4317038102084831,active,light,True,True,True,True,False
1887,TSLA|2024-06-17|2024-06-17|182.669998,TSLA,2024-06-17 00:00:00+00:00,2024-07-24 00:00:00+00:00,2024-06-17,train,others,unknown,unknown,7,2,3.04583,opening_drive_allocator,opening_window_available,1.457353,0.28154999999999997,0.742647,True,False,0.5596693026599568,0.4317038102084831,active,light,True,True,True,True,False
108,NFLX|2024-06-17|2024-06-17|67.557999,NFLX,2024-06-17 00:00:00+00:00,2024-07-11 00:00:00+00:00,2024-06-17,train,software_internet,unknown,unknown,7,5,-0.868155,post_confirmation_allocator,post_breakout_confirmation,2.914706,0.672223,0.742647,True,False,0.9442846872753414,0.9119338605319913,core,core,True,True,True,True,True
699,NFLX|2024-06-17|2024-06-17|67.557999,NFLX,2024-06-17 00:00:00+00:00,2024-07-11 00:00:00+00:00,2024-06-17,train,software_internet,unknown,unknown,7,5,-0.694524,post_confirmation_allocator,post_breakout_confirmation,2.914706,0.672223,0.742647,True,False,0.9442846872753414,0.9119338605319913,core,core,True,True,True,True,True
1084,NFLX|2024-06-17|2024-06-17|67.557999,NFLX,2024-06-17 00:00:00+00:00,2024-07-11 00:00:00+00:00,2024-06-17,train,software_internet,unknown,unknown,7,5,-0.495457,post_confirmation_allocator,post_breakout_confirmation,2.914706,0.672223,0.742647,True,False,0.9442846872753414,0.9119338605319913,core,core,True,True,True,True,True
1446,NFLX|2024-06-17|2024-06-17|67.557999,NFLX,2024-06-17 00:00:00+00:00,2024-07-11 00:00:00+00:00,2024-06-17,train,software_internet,unknown,unknown,7,5,-1.015161,post_confirmation_allocator,post_breakout_confirmation,2.914706,0.672223,0.742647,True,False,0.9442846872753414,0.9119338605319913,core,core,True,True,True,True,True
1662,NFLX|2024-06-17|2024-06-17|65.799004,NFLX,2024-06-17 00:00:00+00:00,2024-07-11 00:00:00+00:00,2024-06-17,train,software_internet,unknown,unknown,7,5,-0.596713,post_confirmation_allocator,post_breakout_confirmation,2.914706,0.672223,0.742647,True,False,0.9442846872753414,0.9119338605319913,core,core,True,True,True,True,True
1667,TSLA|2024-06-17|2024-06-17|182.669998,TSLA,2024-06-17 00:00:00+00:00,2024-07-24 00:00:00+00:00,2024-06-17,train,others,unknown,unknown,7,2,3.04583,post_confirmation_allocator,post_breakout_confirmation,1.457353,0.28154999999999997,0.742647,True,False,0.5402588066139468,0.4094176851186197,active,light,True,True,True,True,False
1887,TSLA|2024-06-17|2024-06-17|182.669998,TSLA,2024-06-17 00:00:00+00:00,2024-07-24 00:00:00+00:00,2024-06-17,train,others,unknown,unknown,7,2,3.04583,post_confirmation_allocator,post_breakout_confirmation,1.457353,0.28154999999999997,0.742647,True,False,0.5402588066139468,0.4094176851186197,active,light,True,True,True,True,False
108,NFLX|2024-06-17|2024-06-17|67.557999,NFLX,2024-06-17 00:00:00+00:00,2024-07-11 00:00:00+00:00,2024-06-17,train,software_internet,unknown,unknown,7,5,-0.868155,pre_open_allocator,pre_open_available,2.172059,0.532925,0.0,True,False,0.9149408284023669,0.9149408284023669,core,core,False,True,True,True,True
699,NFLX|2024-06-17|2024-06-17|67.557999,NFLX,2024-06-17 00:00:00+00:00,2024-07-11 00:00:00+00:00,2024-06-17,train,software_internet,unknown,unknown,7,5,-0.694524,pre_open_allocator,pre_open_available,2.172059,0.532925,0.0,True,False,0.9149408284023669,0.9149408284023669,core,core,False,True,True,True,True
1084,NFLX|2024-06-17|2024-06-17|67.557999,NFLX,2024-06-17 00:00:00+00:00,2024-07-11 00:00:00+00:00,2024-06-17,train,software_internet,unknown,unknown,7,5,-0.495457,pre_open_allocator,pre_open_available,2.172059,0.532925,0.0,True,False,0.9149408284023669,0.9149408284023669,core,core,False,True,True,True,True
1446,NFLX|2024-06-17|2024-06-17|67.557999,NFLX,2024-06-17 00:00:00+00:00,2024-07-11 00:00:00+00:00,2024-06-17,train,software_internet,unknown,unknown,7,5,-1.015161,pre_open_allocator,pre_open_available,2.172059,0.532925,0.0,True,False,0.9149408284023669,0.9149408284023669,core,core,False,True,True,True,True
1662,NFLX|2024-06-17|2024-06-17|65.799004,NFLX,2024-06-17 00:00:00+00:00,2024-07-11 00:00:00+00:00,2024-06-17,train,software_internet,unknown,unknown,7,5,-0.596713,pre_open_allocator,pre_open_available,2.172059,0.532925,0.0,True,False,0.9149408284023669,0.9149408284023669,core,core,False,True,True,True,True
1667,TSLA|2024-06-17|2024-06-17|182.669998,TSLA,2024-06-17 00:00:00+00:00,2024-07-24 00:00:00+00:00,2024-06-17,train,others,unknown,unknown,7,2,3.04583,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
