path,class,size_bytes,owner,reviewer,decision,action,target_path,delete_allowed,result,reason
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/SHARPE_COMPARISON.md,UNKNOWN_NEEDS_REVIEW,2528,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/STRATEGY2_GUIDE.md,UNKNOWN_NEEDS_REVIEW,1920,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/STRATEGY_3_LOGIC.md,UNKNOWN_NEEDS_REVIEW,12249,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/STRATEGY_3_SUBMISSION_PACKAGE.md,UNKNOWN_NEEDS_REVIEW,4408,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/SUBMISSION_FORM_ANSWERS.md,UNKNOWN_NEEDS_REVIEW,2883,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/UPLOAD_GUIDE.md,UNKNOWN_NEEDS_REVIEW,2437,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/adjust_these_files/generate_final_submission.py,UNKNOWN_NEEDS_REVIEW,7299,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/adjust_these_files/objective_functions.py,UNKNOWN_NEEDS_REVIEW,12177,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/adjust_these_files/parallel_optimizer.py,UNKNOWN_NEEDS_REVIEW,13475,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/adjust_these_files/parameter_space.py,UNKNOWN_NEEDS_REVIEW,9927,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/adjust_these_files/run_full_optimization.py,UNKNOWN_NEEDS_REVIEW,4149,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/baseline_measurement.py,UNKNOWN_NEEDS_REVIEW,3821,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/claude_testing_prompt.md,UNKNOWN_NEEDS_REVIEW,15463,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/create_strategy2_files.py,UNKNOWN_NEEDS_REVIEW,1488,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/debug_nifty_trend.py,UNKNOWN_NEEDS_REVIEW,1939,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/emergency_overfitting_check.py,UNKNOWN_NEEDS_REVIEW,10026,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/emergency_trade_boost.py,UNKNOWN_NEEDS_REVIEW,6824,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/final_rule12_check.py,UNKNOWN_NEEDS_REVIEW,980,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/immediate_action_plan.md,UNKNOWN_NEEDS_REVIEW,8281,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/manual_samples.py,UNKNOWN_NEEDS_REVIEW,849,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/outlier_check.py,UNKNOWN_NEEDS_REVIEW,1228,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/run_comprehensive_tests.py,UNKNOWN_NEEDS_REVIEW,26333,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/smart_trade_boost.py,UNKNOWN_NEEDS_REVIEW,7873,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/split_submission_by_symbol.py,UNKNOWN_NEEDS_REVIEW,1234,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_3/README.md,UNKNOWN_NEEDS_REVIEW,4408,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_3/STRATEGY3_NSE_NIFTY50-INDEX_trades.csv,UNKNOWN_NEEDS_REVIEW,18625,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_3/STRATEGY3_NSE_RELIANCE-EQ_trades.csv,UNKNOWN_NEEDS_REVIEW,16584,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_3/STRATEGY3_NSE_SUNPHARMA-EQ_trades.csv,UNKNOWN_NEEDS_REVIEW,17487,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_3/STRATEGY3_NSE_VBL-EQ_trades.csv,UNKNOWN_NEEDS_REVIEW,36451,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_3/STRATEGY3_NSE_YESBANK-EQ_trades.csv,UNKNOWN_NEEDS_REVIEW,16891,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_3/STRATEGY_3_LOGIC.md,UNKNOWN_NEEDS_REVIEW,12249,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_3/SUBMISSION_CHECKLIST.md,UNKNOWN_NEEDS_REVIEW,813,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_3/SUBMISSION_GUIDE.md,UNKNOWN_NEEDS_REVIEW,5520,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_3/VALIDATION_REPORT.json,UNKNOWN_NEEDS_REVIEW,1565,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_4/README.md,UNKNOWN_NEEDS_REVIEW,4804,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_4/STRATEGY4_NSE_NIFTY50-INDEX_trades.csv,UNKNOWN_NEEDS_REVIEW,18620,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_4/STRATEGY4_NSE_RELIANCE-EQ_trades.csv,UNKNOWN_NEEDS_REVIEW,16584,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_4/STRATEGY4_NSE_SUNPHARMA-EQ_trades.csv,UNKNOWN_NEEDS_REVIEW,17487,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_4/STRATEGY4_NSE_VBL-EQ_trades.csv,UNKNOWN_NEEDS_REVIEW,36442,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_4/STRATEGY4_NSE_YESBANK-EQ_trades.csv,UNKNOWN_NEEDS_REVIEW,16891,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_4/STRATEGY_4_LOGIC.md,UNKNOWN_NEEDS_REVIEW,12249,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_4/SUBMISSION_CHECKLIST.md,UNKNOWN_NEEDS_REVIEW,618,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_5/FINAL_IMPLEMENTATION_SUMMARY.md,UNKNOWN_NEEDS_REVIEW,2915,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_5/FINAL_PORTFOLIO_TRACKER_20260117_194157.csv,UNKNOWN_NEEDS_REVIEW,69388,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_5/FINAL_PORTFOLIO_TRACKER_20260117_194253.csv,UNKNOWN_NEEDS_REVIEW,53839,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_5/FINAL_PORTFOLIO_TRACKER_20260117_194355.csv,UNKNOWN_NEEDS_REVIEW,63744,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_5/FINAL_PORTFOLIO_TRACKER_20260117_194441.csv,UNKNOWN_NEEDS_REVIEW,67984,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_5/FINAL_PORTFOLIO_TRACKER_20260117_194503.csv,UNKNOWN_NEEDS_REVIEW,73541,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_5/FINAL_PORTFOLIO_TRACKER_20260117_200750.csv,UNKNOWN_NEEDS_REVIEW,62159,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_5/FINAL_PORTFOLIO_TRACKER_20260117_200805.csv,UNKNOWN_NEEDS_REVIEW,74070,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_5/FINAL_UPLOAD_PACKAGE/FINAL_IMPLEMENTATION_SUMMARY.md,UNKNOWN_NEEDS_REVIEW,2915,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_5/FINAL_UPLOAD_PACKAGE/FINAL_SUBMISSION_VALIDATION.md,UNKNOWN_NEEDS_REVIEW,1823,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_5/FINAL_UPLOAD_PACKAGE/ROBUSTNESS_TEST_RESULTS.md,UNKNOWN_NEEDS_REVIEW,1542,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_5/FINAL_UPLOAD_PACKAGE/STRATEGY5_NSE_NIFTY50-INDEX_trades.csv,UNKNOWN_NEEDS_REVIEW,15052,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_5/FINAL_UPLOAD_PACKAGE/STRATEGY5_NSE_RELIANCE-EQ_trades.csv,UNKNOWN_NEEDS_REVIEW,15035,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_5/FINAL_UPLOAD_PACKAGE/STRATEGY5_NSE_SUNPHARMA-EQ_trades.csv,UNKNOWN_NEEDS_REVIEW,15861,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_5/FINAL_UPLOAD_PACKAGE/STRATEGY5_NSE_VBL-EQ_trades.csv,UNKNOWN_NEEDS_REVIEW,17988,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_5/FINAL_UPLOAD_PACKAGE/STRATEGY5_NSE_YESBANK-EQ_trades.csv,UNKNOWN_NEEDS_REVIEW,15474,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_5/FINAL_UPLOAD_PACKAGE/STRATEGY_5_LOGIC.md,UNKNOWN_NEEDS_REVIEW,4794,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_5/ROBUSTNESS_TEST_RESULTS.md,UNKNOWN_NEEDS_REVIEW,1542,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_5/STRATEGY5_NSE_NIFTY50-INDEX_trades.csv,UNKNOWN_NEEDS_REVIEW,15052,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_5/STRATEGY5_NSE_RELIANCE-EQ_trades.csv,UNKNOWN_NEEDS_REVIEW,15035,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_5/STRATEGY5_NSE_SUNPHARMA-EQ_trades.csv,UNKNOWN_NEEDS_REVIEW,15861,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_5/STRATEGY5_NSE_VBL-EQ_trades.csv,UNKNOWN_NEEDS_REVIEW,17988,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_5/STRATEGY5_NSE_YESBANK-EQ_trades.csv,UNKNOWN_NEEDS_REVIEW,15474,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_5/STRATEGY_5_LOGIC.md,UNKNOWN_NEEDS_REVIEW,4794,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_new/FINAL_PORTFOLIO_TRACKER_20260117_201824.csv,UNKNOWN_NEEDS_REVIEW,74070,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_new/STRATEGY5_NSE_NIFTY50-INDEX_trades.csv,UNKNOWN_NEEDS_REVIEW,15052,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/regime-adaptive-quantitative-trading-main/regime-adaptive-quantitative-trading-main/archive/submission_new/STRATEGY5_NSE_RELIANCE-EQ_trades.csv,UNKNOWN_NEEDS_REVIEW,15035,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
