lifecycle_id,symbol,entry_ts,split_name,theme_id,market_state,theme_state,playbook_id,mechanism_relation_state,catalyst_quality_tier,price_acceptance_state,accepted_flag,allocation_reason,size_multiplier,net_return_costed,candidate_name,split_scope
TASK617|VRT|20260311T134500Z,VRT,2026-03-13 14:30:00+00:00,recent_oos,power_grid_electrification,broad_risk_off,neutral_participation,normal_participation,mechanism_offsetting_company_positive,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.128144781045593,playbook_dynamic_cap,recent_oos
TASK617|MRNA|20260311T140000Z,MRNA,2026-03-13 14:30:00+00:00,recent_oos,biotech_glp1_healthcare,broad_risk_off,leadership_fading,defensive_research_only,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1314960886184145,playbook_dynamic_cap,recent_oos
TASK617|ORCL|20260311T133000Z,ORCL,2026-03-13 14:30:00+00:00,recent_oos,cloud_ai_platforms,broad_risk_off,leadership_fading,defensive_research_only,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.3384768222308415,playbook_dynamic_cap,recent_oos
TASK617|PWR|20260312T140000Z,PWR,2026-03-16 14:30:00+00:00,recent_oos,power_grid_electrification,broad_risk_off,leadership_fading,research_only_sparse,sparse_mechanism_cell,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.22016568545249118,playbook_dynamic_cap,recent_oos
TASK617|VRT|20260312T153000Z,VRT,2026-03-16 14:30:00+00:00,recent_oos,power_grid_electrification,broad_risk_off,leadership_fading,research_only_sparse,sparse_mechanism_cell,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.1433874127815103,playbook_dynamic_cap,recent_oos
TASK617|PWR|20260316T134500Z,PWR,2026-03-18 14:30:00+00:00,recent_oos,power_grid_electrification,broad_risk_off,leadership_fading,confirmation_required,mechanism_offsetting_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.20032334079788938,playbook_dynamic_cap,recent_oos
TASK617|VRT|20260316T133000Z,VRT,2026-03-18 14:30:00+00:00,recent_oos,power_grid_electrification,broad_risk_off,leadership_fading,confirmation_required,mechanism_offsetting_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.101321114617923,playbook_dynamic_cap,recent_oos
TASK617|VRT|20260317T133000Z,VRT,2026-03-19 14:30:00+00:00,recent_oos,power_grid_electrification,broad_risk_off,leadership_fading,confirmation_required,mechanism_offsetting_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.1577844255022281,playbook_dynamic_cap,recent_oos
TASK617|ASTS|20260317T133000Z,ASTS,2026-03-19 14:30:00+00:00,recent_oos,aerospace_defense_space,broad_risk_off,leadership_fading,research_only_sparse,sparse_mechanism_cell,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1884138482544006,playbook_dynamic_cap,recent_oos
TASK617|NET|20260317T133000Z,NET,2026-03-19 14:30:00+00:00,recent_oos,cybersecurity,broad_risk_off,leadership_fading,research_only_sparse,sparse_mechanism_cell,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1673767117213775,playbook_dynamic_cap,recent_oos
TASK617|RKLB|20260317T133000Z,RKLB,2026-03-19 14:30:00+00:00,recent_oos,aerospace_defense_space,broad_risk_off,leadership_fading,research_only_sparse,sparse_mechanism_cell,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.5945350525892769,playbook_dynamic_cap,recent_oos
TASK617|GEV|20260318T133000Z,GEV,2026-03-20 14:30:00+00:00,recent_oos,power_grid_electrification,broad_risk_off,leadership_fading,confirmation_required,mechanism_offsetting_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.0586157132025678,playbook_dynamic_cap,recent_oos
TASK617|NET|20260318T153000Z,NET,2026-03-20 14:30:00+00:00,recent_oos,cybersecurity,broad_risk_off,leadership_fading,research_only_sparse,sparse_mechanism_cell,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.16250310031247792,playbook_dynamic_cap,recent_oos
TASK617|GEV|20260319T134500Z,GEV,2026-03-23 14:30:00+00:00,recent_oos,power_grid_electrification,broad_risk_off,neutral_participation,normal_participation,mechanism_offsetting_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.0734638615484047,playbook_dynamic_cap,recent_oos
TASK617|VRT|20260319T134500Z,VRT,2026-03-23 14:30:00+00:00,recent_oos,power_grid_electrification,broad_risk_off,neutral_participation,normal_participation,mechanism_offsetting_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.1552927293234111,playbook_dynamic_cap,recent_oos
TASK617|AMD|20260416T144500Z,AMD,2026-04-20 14:30:00+00:00,recent_oos,ai_semiconductors,mixed_rotation_tape,re_acceleration,rotation_selective,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,1,accepted,1.0,0.6570812357030423,playbook_dynamic_cap,recent_oos
TASK617|ARM|20260416T144500Z,ARM,2026-04-20 14:30:00+00:00,recent_oos,ai_semiconductors,mixed_rotation_tape,re_acceleration,rotation_selective,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,1,accepted,1.0,1.0433827997990106,playbook_dynamic_cap,recent_oos
TASK617|AVGO|20260416T133000Z,AVGO,2026-04-20 14:30:00+00:00,recent_oos,ai_semiconductors,mixed_rotation_tape,re_acceleration,rotation_selective,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,active_relation_playbook_cap,0.0,-0.0542235657378101,playbook_dynamic_cap,recent_oos
TASK617|MRVL|20260416T150000Z,MRVL,2026-04-20 14:30:00+00:00,recent_oos,ai_semiconductors,mixed_rotation_tape,re_acceleration,rotation_selective,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,active_relation_playbook_cap,0.0,0.7811162703012192,playbook_dynamic_cap,recent_oos
TASK617|NVDA|20260416T143000Z,NVDA,2026-04-20 14:30:00+00:00,recent_oos,ai_semiconductors,mixed_rotation_tape,re_acceleration,rotation_selective,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,active_relation_playbook_cap,0.0,0.0206026126880823,playbook_dynamic_cap,recent_oos
TASK617|TER|20260416T150000Z,TER,2026-04-20 14:30:00+00:00,recent_oos,industrial_automation_robotics,mixed_rotation_tape,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,active_relation_playbook_cap,0.0,-0.2045767202011444,playbook_dynamic_cap,recent_oos
TASK617|AMZN|20260416T171500Z,AMZN,2026-04-20 14:30:00+00:00,recent_oos,cloud_ai_platforms,mixed_rotation_tape,neutral_participation,normal_participation,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,1,accepted,1.0,-0.0176811012927872,playbook_dynamic_cap,recent_oos
TASK617|ORCL|20260416T133000Z,ORCL,2026-04-20 14:30:00+00:00,recent_oos,cloud_ai_platforms,mixed_rotation_tape,neutral_participation,normal_participation,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,1,accepted,1.0,0.2035289046224268,playbook_dynamic_cap,recent_oos
TASK617|ARM|20260420T151500Z,ARM,2026-04-22 14:30:00+00:00,recent_oos,ai_semiconductors,mixed_rotation_tape,re_acceleration,rotation_selective,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.9001666259765624,playbook_dynamic_cap,recent_oos
TASK617|MRVL|20260420T174500Z,MRVL,2026-04-22 14:30:00+00:00,recent_oos,ai_semiconductors,mixed_rotation_tape,re_acceleration,rotation_selective,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.7096296690195348,playbook_dynamic_cap,recent_oos
TASK617|MSTR|20260420T171500Z,MSTR,2026-04-22 14:30:00+00:00,recent_oos,crypto_fintech,mixed_rotation_tape,re_acceleration,rotation_selective,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2270887924961611,playbook_dynamic_cap,recent_oos
TASK617|ETN|20260420T133000Z,ETN,2026-04-22 14:30:00+00:00,recent_oos,power_grid_electrification,mixed_rotation_tape,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.0562089220057253,playbook_dynamic_cap,recent_oos
TASK617|PWR|20260420T133000Z,PWR,2026-04-22 14:30:00+00:00,recent_oos,power_grid_electrification,mixed_rotation_tape,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.1290772904863405,playbook_dynamic_cap,recent_oos
TASK617|VRT|20260420T151500Z,VRT,2026-04-22 14:30:00+00:00,recent_oos,power_grid_electrification,mixed_rotation_tape,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.020753954681017702,playbook_dynamic_cap,recent_oos
TASK617|AMD|20260421T134500Z,AMD,2026-04-23 14:30:00+00:00,recent_oos,ai_semiconductors,mixed_rotation_tape,re_acceleration,rotation_selective,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.5392534677732931,playbook_dynamic_cap,recent_oos
TASK617|ARM|20260421T140000Z,ARM,2026-04-23 14:30:00+00:00,recent_oos,ai_semiconductors,mixed_rotation_tape,re_acceleration,rotation_selective,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.7588617215590397,playbook_dynamic_cap,recent_oos
TASK617|AVGO|20260421T150000Z,AVGO,2026-04-23 14:30:00+00:00,recent_oos,ai_semiconductors,mixed_rotation_tape,re_acceleration,rotation_selective,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.0917918331180772,playbook_dynamic_cap,recent_oos
TASK617|MRVL|20260421T133000Z,MRVL,2026-04-23 14:30:00+00:00,recent_oos,ai_semiconductors,mixed_rotation_tape,re_acceleration,rotation_selective,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.6631651079399418,playbook_dynamic_cap,recent_oos
TASK617|ETN|20260421T140000Z,ETN,2026-04-23 14:30:00+00:00,recent_oos,power_grid_electrification,mixed_rotation_tape,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.0560270306169788,playbook_dynamic_cap,recent_oos
TASK617|GOOGL|20260421T133000Z,GOOGL,2026-04-23 14:30:00+00:00,recent_oos,cloud_ai_platforms,mixed_rotation_tape,neutral_participation,normal_participation,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.0751629834417223,playbook_dynamic_cap,recent_oos
TASK617|ORCL|20260421T133000Z,ORCL,2026-04-23 14:30:00+00:00,recent_oos,cloud_ai_platforms,mixed_rotation_tape,neutral_participation,normal_participation,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.1794789351733198,playbook_dynamic_cap,recent_oos
TASK617|AMD|20260422T141500Z,AMD,2026-04-24 14:30:00+00:00,recent_oos,ai_semiconductors,mixed_rotation_tape,re_acceleration,rotation_selective,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.3799031694927174,playbook_dynamic_cap,recent_oos
TASK617|ARM|20260422T140000Z,ARM,2026-04-24 14:30:00+00:00,recent_oos,ai_semiconductors,mixed_rotation_tape,re_acceleration,rotation_selective,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.5400080298378199,playbook_dynamic_cap,recent_oos
TASK617|AVGO|20260422T140000Z,AVGO,2026-04-24 14:30:00+00:00,recent_oos,ai_semiconductors,mixed_rotation_tape,re_acceleration,rotation_selective,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.09735728501419491,playbook_dynamic_cap,recent_oos
TASK617|MRVL|20260422T143000Z,MRVL,2026-04-24 14:30:00+00:00,recent_oos,ai_semiconductors,mixed_rotation_tape,re_acceleration,rotation_selective,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.5460096473420405,playbook_dynamic_cap,recent_oos
TASK617|NVDA|20260422T151500Z,NVDA,2026-04-24 14:30:00+00:00,recent_oos,ai_semiconductors,mixed_rotation_tape,re_acceleration,rotation_selective,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.0207051371127601,playbook_dynamic_cap,recent_oos
TASK617|TSM|20260422T133000Z,TSM,2026-04-24 14:30:00+00:00,recent_oos,ai_semiconductors,mixed_rotation_tape,re_acceleration,rotation_selective,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.043038567364080606,playbook_dynamic_cap,recent_oos
TASK617|AMZN|20260422T140000Z,AMZN,2026-04-24 14:30:00+00:00,recent_oos,cloud_ai_platforms,mixed_rotation_tape,leadership_expanding,rotation_selective,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.058658018376516,playbook_dynamic_cap,recent_oos
TASK617|GOOGL|20260422T141500Z,GOOGL,2026-04-24 14:30:00+00:00,recent_oos,cloud_ai_platforms,mixed_rotation_tape,leadership_expanding,rotation_selective,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.0829756349494864,playbook_dynamic_cap,recent_oos
TASK617|MSTR|20260422T133000Z,MSTR,2026-04-24 14:30:00+00:00,recent_oos,crypto_fintech,mixed_rotation_tape,re_acceleration,rotation_selective,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2356648684162399,playbook_dynamic_cap,recent_oos
TASK617|NOW|20260422T134500Z,NOW,2026-04-24 14:30:00+00:00,recent_oos,cloud_ai_platforms,mixed_rotation_tape,leadership_expanding,rotation_selective,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.305911617492144,playbook_dynamic_cap,recent_oos
TASK617|ORCL|20260422T140000Z,ORCL,2026-04-24 14:30:00+00:00,recent_oos,cloud_ai_platforms,mixed_rotation_tape,leadership_expanding,rotation_selective,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.17875712801702578,playbook_dynamic_cap,recent_oos
TASK617|GEV|20260422T133000Z,GEV,2026-04-24 14:30:00+00:00,recent_oos,power_grid_electrification,mixed_rotation_tape,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2008708983084565,playbook_dynamic_cap,recent_oos
TASK617|PWR|20260422T133000Z,PWR,2026-04-24 14:30:00+00:00,recent_oos,power_grid_electrification,mixed_rotation_tape,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.0845140836231387,playbook_dynamic_cap,recent_oos
TASK617|VRT|20260422T133000Z,VRT,2026-04-24 14:30:00+00:00,recent_oos,power_grid_electrification,mixed_rotation_tape,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.0888109458365091,playbook_dynamic_cap,recent_oos
TASK617|PANW|20260422T134500Z,PANW,2026-04-24 14:30:00+00:00,recent_oos,cybersecurity,mixed_rotation_tape,leadership_fading,confirmation_required,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.5585056769710847,playbook_dynamic_cap,recent_oos
TASK617|ISRG|20260422T133000Z,ISRG,2026-04-24 14:30:00+00:00,recent_oos,biotech_glp1_healthcare,mixed_rotation_tape,leadership_fading,confirmation_required,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1270800882816562,playbook_dynamic_cap,recent_oos
TASK617|MRNA|20260422T141500Z,MRNA,2026-04-24 14:30:00+00:00,recent_oos,biotech_glp1_healthcare,mixed_rotation_tape,leadership_fading,confirmation_required,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1162776755816574,playbook_dynamic_cap,recent_oos
TASK617|RIVN|20260422T153000Z,RIVN,2026-04-24 14:30:00+00:00,recent_oos,ev_autonomy_mobility,mixed_rotation_tape,leadership_fading,confirmation_required,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.24393810985922532,playbook_dynamic_cap,recent_oos
TASK617|AMD|20260423T133000Z,AMD,2026-04-27 14:30:00+00:00,recent_oos,ai_semiconductors,broad_risk_on,re_acceleration,aggressive_leadership,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.3416735822923326,playbook_dynamic_cap,recent_oos
TASK617|ARM|20260423T141500Z,ARM,2026-04-27 14:30:00+00:00,recent_oos,ai_semiconductors,broad_risk_on,re_acceleration,aggressive_leadership,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.5225958139981594,playbook_dynamic_cap,recent_oos
TASK617|AVGO|20260423T133000Z,AVGO,2026-04-27 14:30:00+00:00,recent_oos,ai_semiconductors,broad_risk_on,re_acceleration,aggressive_leadership,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.0876436431983681,playbook_dynamic_cap,recent_oos
TASK617|MRVL|20260423T150000Z,MRVL,2026-04-27 14:30:00+00:00,recent_oos,ai_semiconductors,broad_risk_on,re_acceleration,aggressive_leadership,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.6200539276251743,playbook_dynamic_cap,recent_oos
TASK617|TSM|20260423T144500Z,TSM,2026-04-27 14:30:00+00:00,recent_oos,ai_semiconductors,broad_risk_on,re_acceleration,aggressive_leadership,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.0015679433770772002,playbook_dynamic_cap,recent_oos
TASK617|ETN|20260423T133000Z,ETN,2026-04-27 14:30:00+00:00,recent_oos,power_grid_electrification,broad_risk_on,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.0742524491719828,playbook_dynamic_cap,recent_oos
TASK617|GEV|20260423T134500Z,GEV,2026-04-27 14:30:00+00:00,recent_oos,power_grid_electrification,broad_risk_on,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1826064009668979,playbook_dynamic_cap,recent_oos
TASK617|NEE|20260423T153000Z,NEE,2026-04-27 14:30:00+00:00,recent_oos,power_grid_electrification,broad_risk_on,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.10952747974819971,playbook_dynamic_cap,recent_oos
TASK617|PWR|20260423T133000Z,PWR,2026-04-27 14:30:00+00:00,recent_oos,power_grid_electrification,broad_risk_on,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.0983491830977182,playbook_dynamic_cap,recent_oos
TASK617|TER|20260423T133000Z,TER,2026-04-27 14:30:00+00:00,recent_oos,industrial_automation_robotics,broad_risk_on,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.15569763049950391,playbook_dynamic_cap,recent_oos
TASK617|VRT|20260423T133000Z,VRT,2026-04-27 14:30:00+00:00,recent_oos,power_grid_electrification,broad_risk_on,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.08316184923479031,playbook_dynamic_cap,recent_oos
TASK617|AMZN|20260423T143000Z,AMZN,2026-04-27 14:30:00+00:00,recent_oos,cloud_ai_platforms,broad_risk_on,neutral_participation,normal_participation,company_quality_price_confirmed,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.071158024903577,playbook_dynamic_cap,recent_oos
TASK617|NVDA|20260427T161500Z,NVDA,2026-04-29 14:30:00+00:00,recent_oos,ai_semiconductors,mixed_rotation_tape,re_acceleration,rotation_selective,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.0407310341032865,playbook_dynamic_cap,recent_oos
TASK617|PWR|20260427T154500Z,PWR,2026-04-29 14:30:00+00:00,recent_oos,power_grid_electrification,mixed_rotation_tape,leadership_expanding,rotation_selective,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.09410977246759769,playbook_dynamic_cap,recent_oos
TASK617|GOOGL|20260427T134500Z,GOOGL,2026-04-29 14:30:00+00:00,recent_oos,cloud_ai_platforms,mixed_rotation_tape,leadership_expanding,rotation_selective,company_quality_price_confirmed,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.0553043732583241,playbook_dynamic_cap,recent_oos
TASK617|MSFT|20260427T141500Z,MSFT,2026-04-29 14:30:00+00:00,recent_oos,cloud_ai_platforms,mixed_rotation_tape,leadership_expanding,rotation_selective,company_quality_price_confirmed,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.023630113040396302,playbook_dynamic_cap,recent_oos
TASK617|CRWD|20260427T141500Z,CRWD,2026-04-29 14:30:00+00:00,recent_oos,cybersecurity,mixed_rotation_tape,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.4850959509181497,playbook_dynamic_cap,recent_oos
TASK617|FTNT|20260427T141500Z,FTNT,2026-04-29 14:30:00+00:00,recent_oos,cybersecurity,mixed_rotation_tape,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.6887484872058928,playbook_dynamic_cap,recent_oos
TASK617|PANW|20260427T133000Z,PANW,2026-04-29 14:30:00+00:00,recent_oos,cybersecurity,mixed_rotation_tape,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.5097548916906381,playbook_dynamic_cap,recent_oos
TASK617|DDOG|20260504T140000Z,DDOG,2026-05-06 14:30:00+00:00,recent_oos,data_devops_software,mixed_rotation_tape,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,active_relation_playbook_cap,0.0,0.6239312456297671,playbook_dynamic_cap,recent_oos
TASK617|TEAM|20260504T134500Z,TEAM,2026-05-06 14:30:00+00:00,recent_oos,data_devops_software,mixed_rotation_tape,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,active_relation_playbook_cap,0.0,0.08234146885188029,playbook_dynamic_cap,recent_oos
TASK617|AMD|20260506T133000Z,AMD,2026-05-08 14:30:00+00:00,recent_oos,ai_semiconductors,mixed_rotation_tape,re_acceleration,rotation_selective,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,active_relation_playbook_cap,0.0,0.1091690173272684,playbook_dynamic_cap,recent_oos
TASK617|ARM|20260506T150000Z,ARM,2026-05-08 14:30:00+00:00,recent_oos,ai_semiconductors,mixed_rotation_tape,re_acceleration,rotation_selective,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,active_relation_playbook_cap,0.0,0.5756138553823275,playbook_dynamic_cap,recent_oos
TASK617|ASML|20260506T144500Z,ASML,2026-05-08 14:30:00+00:00,recent_oos,ai_semiconductors,mixed_rotation_tape,re_acceleration,rotation_selective,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,active_relation_playbook_cap,0.0,0.06208348811668501,playbook_dynamic_cap,recent_oos
TASK617|CEG|20260506T160000Z,CEG,2026-05-08 14:30:00+00:00,recent_oos,power_grid_electrification,mixed_rotation_tape,leadership_expanding,rotation_selective,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,active_relation_playbook_cap,0.0,-0.1956818503420349,playbook_dynamic_cap,recent_oos
TASK617|NVDA|20260506T133000Z,NVDA,2026-05-08 14:30:00+00:00,recent_oos,ai_semiconductors,mixed_rotation_tape,re_acceleration,rotation_selective,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,active_relation_playbook_cap,0.0,-0.0422247698503576,playbook_dynamic_cap,recent_oos
TASK617|PWR|20260506T151500Z,PWR,2026-05-08 14:30:00+00:00,recent_oos,power_grid_electrification,mixed_rotation_tape,leadership_expanding,rotation_selective,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,active_relation_playbook_cap,0.0,-0.0923869248519997,playbook_dynamic_cap,recent_oos
TASK617|TSM|20260506T133000Z,TSM,2026-05-08 14:30:00+00:00,recent_oos,ai_semiconductors,mixed_rotation_tape,re_acceleration,rotation_selective,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,active_relation_playbook_cap,0.0,-0.0092690939613477,playbook_dynamic_cap,recent_oos
TASK617|VRT|20260506T144500Z,VRT,2026-05-08 14:30:00+00:00,recent_oos,power_grid_electrification,mixed_rotation_tape,leadership_expanding,rotation_selective,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,active_relation_playbook_cap,0.0,-0.1458722311722768,playbook_dynamic_cap,recent_oos
TASK617|AMZN|20260506T143000Z,AMZN,2026-05-08 14:30:00+00:00,recent_oos,cloud_ai_platforms,mixed_rotation_tape,leadership_expanding,rotation_selective,company_quality_price_confirmed,strong_catalyst,price_acceptance_strong,0,active_relation_playbook_cap,0.0,-0.0992458699088124,playbook_dynamic_cap,recent_oos
TASK617|GOOGL|20260506T144500Z,GOOGL,2026-05-08 14:30:00+00:00,recent_oos,cloud_ai_platforms,mixed_rotation_tape,leadership_expanding,rotation_selective,company_quality_price_confirmed,strong_catalyst,price_acceptance_strong,0,active_relation_playbook_cap,0.0,-0.07671284942242601,playbook_dynamic_cap,recent_oos
TASK617|MSFT|20260506T134500Z,MSFT,2026-05-08 14:30:00+00:00,recent_oos,cloud_ai_platforms,mixed_rotation_tape,leadership_expanding,rotation_selective,company_quality_price_confirmed,strong_catalyst,price_acceptance_strong,0,active_relation_playbook_cap,0.0,-0.0067250082547124,playbook_dynamic_cap,recent_oos
TASK617|MSTR|20260506T133000Z,MSTR,2026-05-08 14:30:00+00:00,recent_oos,crypto_fintech,mixed_rotation_tape,re_acceleration,rotation_selective,company_quality_price_confirmed,strong_catalyst,price_acceptance_strong,0,active_relation_playbook_cap,0.0,-0.24341500218787882,playbook_dynamic_cap,recent_oos
TASK617|ORCL|20260506T140000Z,ORCL,2026-05-08 14:30:00+00:00,recent_oos,cloud_ai_platforms,mixed_rotation_tape,leadership_expanding,rotation_selective,company_quality_price_confirmed,strong_catalyst,price_acceptance_strong,0,active_relation_playbook_cap,0.0,0.1045648075818227,playbook_dynamic_cap,recent_oos
TASK617|DDOG|20260506T170000Z,DDOG,2026-05-08 14:30:00+00:00,recent_oos,data_devops_software,mixed_rotation_tape,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,active_relation_playbook_cap,0.0,0.2570485208105207,playbook_dynamic_cap,recent_oos
