provider,feed,source_type,symbol,date,chunk_id,chunk_start,chunk_end,path,export_status,row_count,first_timestamp,last_timestamp,error,dry_run_flag,secret_value_logged_flag,historical_live_ready_flag
alpaca,sip,trades,AFRM,2025-06-04,1430_1530,2025-06-04T14:30:00Z,2025-06-04T15:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-04\chunk=1430_1530.parquet,EXPORTED,8114,2025-06-04T14:30:00.020898322Z,2025-06-04T15:29:58.009049176Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-04,1530_1630,2025-06-04T15:30:00Z,2025-06-04T16:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-04\chunk=1530_1630.parquet,EXPORTED,6223,2025-06-04T15:30:00.040108366Z,2025-06-04T16:29:56.544184987Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-04,1730_1830,2025-06-04T17:30:00Z,2025-06-04T18:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-04\chunk=1730_1830.parquet,EXPORTED,4687,2025-06-04T17:30:00.029094092Z,2025-06-04T18:29:58.484024035Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-04,1630_1730,2025-06-04T16:30:00Z,2025-06-04T17:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-04\chunk=1630_1730.parquet,EXPORTED,6547,2025-06-04T16:30:01.917818343Z,2025-06-04T17:29:57.562380247Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-04,1830_1930,2025-06-04T18:30:00Z,2025-06-04T19:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-04\chunk=1830_1930.parquet,EXPORTED,6065,2025-06-04T18:30:06.559786717Z,2025-06-04T19:29:59.690656026Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-04,1930_2000,2025-06-04T19:30:00Z,2025-06-04T20:00:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-04\chunk=1930_2000.parquet,EXPORTED,8171,2025-06-04T19:30:00.547895122Z,2025-06-04T19:59:59.997591227Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-05,1330_1430,2025-06-05T13:30:00Z,2025-06-05T14:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-05\chunk=1330_1430.parquet,EXPORTED,9507,2025-06-05T13:30:00.043939878Z,2025-06-05T14:29:59.437275414Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-05,1530_1630,2025-06-05T15:30:00Z,2025-06-05T16:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-05\chunk=1530_1630.parquet,EXPORTED,6605,2025-06-05T15:30:02.926708493Z,2025-06-05T16:29:55.100475434Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-05,1630_1730,2025-06-05T16:30:00Z,2025-06-05T17:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-05\chunk=1630_1730.parquet,EXPORTED,6689,2025-06-05T16:30:00.839920190Z,2025-06-05T17:29:58.392775710Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-05,1430_1530,2025-06-05T14:30:00Z,2025-06-05T15:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-05\chunk=1430_1530.parquet,EXPORTED,15185,2025-06-05T14:30:01.045024565Z,2025-06-05T15:29:54.958155430Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-05,1730_1830,2025-06-05T17:30:00Z,2025-06-05T18:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-05\chunk=1730_1830.parquet,EXPORTED,5520,2025-06-05T17:30:01.099157879Z,2025-06-05T18:29:57.031510139Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-05,1830_1930,2025-06-05T18:30:00Z,2025-06-05T19:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-05\chunk=1830_1930.parquet,EXPORTED,7994,2025-06-05T18:30:01.090676316Z,2025-06-05T19:29:59.539837590Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-05,1930_2000,2025-06-05T19:30:00Z,2025-06-05T20:00:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-05\chunk=1930_2000.parquet,EXPORTED,13299,2025-06-05T19:30:00.019342677Z,2025-06-05T19:59:59.756778438Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-06,1430_1530,2025-06-06T14:30:00Z,2025-06-06T15:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-06\chunk=1430_1530.parquet,EXPORTED,9338,2025-06-06T14:30:02.450687041Z,2025-06-06T15:29:59.729193161Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-06,1330_1430,2025-06-06T13:30:00Z,2025-06-06T14:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-06\chunk=1330_1430.parquet,EXPORTED,16164,2025-06-06T13:30:00.742243314Z,2025-06-06T14:29:57.524605300Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-06,1530_1630,2025-06-06T15:30:00Z,2025-06-06T16:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-06\chunk=1530_1630.parquet,EXPORTED,7291,2025-06-06T15:30:01.053762131Z,2025-06-06T16:29:54.566102326Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-06,1630_1730,2025-06-06T16:30:00Z,2025-06-06T17:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-06\chunk=1630_1730.parquet,EXPORTED,9808,2025-06-06T16:30:06.080661311Z,2025-06-06T17:29:57.939846333Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-06,1730_1830,2025-06-06T17:30:00Z,2025-06-06T18:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-06\chunk=1730_1830.parquet,EXPORTED,10258,2025-06-06T17:30:02.960496345Z,2025-06-06T18:29:57.142436322Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-06,1830_1930,2025-06-06T18:30:00Z,2025-06-06T19:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-06\chunk=1830_1930.parquet,EXPORTED,13137,2025-06-06T18:30:01.531470377Z,2025-06-06T19:29:59.533408451Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-06,1930_2000,2025-06-06T19:30:00Z,2025-06-06T20:00:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-06\chunk=1930_2000.parquet,EXPORTED,16295,2025-06-06T19:30:00.317051788Z,2025-06-06T19:59:59.983258698Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-09,1430_1530,2025-06-09T14:30:00Z,2025-06-09T15:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-09\chunk=1430_1530.parquet,EXPORTED,12494,2025-06-09T14:30:00.162232364Z,2025-06-09T15:29:59.460767737Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-09,1530_1630,2025-06-09T15:30:00Z,2025-06-09T16:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-09\chunk=1530_1630.parquet,EXPORTED,8695,2025-06-09T15:30:00.049735218Z,2025-06-09T16:29:59.381008787Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-09,1330_1430,2025-06-09T13:30:00Z,2025-06-09T14:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-09\chunk=1330_1430.parquet,EXPORTED,21049,2025-06-09T13:30:00.552805401Z,2025-06-09T14:29:58.614584805Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-09,1630_1730,2025-06-09T16:30:00Z,2025-06-09T17:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-09\chunk=1630_1730.parquet,EXPORTED,7024,2025-06-09T16:30:00.200717869Z,2025-06-09T17:29:55.474227420Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-09,1730_1830,2025-06-09T17:30:00Z,2025-06-09T18:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-09\chunk=1730_1830.parquet,EXPORTED,9821,2025-06-09T17:30:00.910025652Z,2025-06-09T18:29:59.860599207Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-09,1830_1930,2025-06-09T18:30:00Z,2025-06-09T19:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-09\chunk=1830_1930.parquet,EXPORTED,12184,2025-06-09T18:30:00.004649104Z,2025-06-09T19:29:58.330357954Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-10,1330_1430,2025-06-10T13:30:00Z,2025-06-10T14:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-10\chunk=1330_1430.parquet,EXPORTED,13437,2025-06-10T13:30:00.009225824Z,2025-06-10T14:29:58.792992918Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-10,1430_1530,2025-06-10T14:30:00Z,2025-06-10T15:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-10\chunk=1430_1530.parquet,EXPORTED,10761,2025-06-10T14:30:00.009455068Z,2025-06-10T15:29:57.941158192Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-09,1930_2000,2025-06-09T19:30:00Z,2025-06-09T20:00:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-09\chunk=1930_2000.parquet,EXPORTED,25230,2025-06-09T19:30:00.035676112Z,2025-06-09T19:59:59.951933152Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-10,1530_1630,2025-06-10T15:30:00Z,2025-06-10T16:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-10\chunk=1530_1630.parquet,EXPORTED,9575,2025-06-10T15:30:00.332433874Z,2025-06-10T16:29:59.083491283Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-10,1630_1730,2025-06-10T16:30:00Z,2025-06-10T17:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-10\chunk=1630_1730.parquet,EXPORTED,6189,2025-06-10T16:30:01.936769128Z,2025-06-10T17:29:59.858270465Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-10,1730_1830,2025-06-10T17:30:00Z,2025-06-10T18:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-10\chunk=1730_1830.parquet,EXPORTED,6781,2025-06-10T17:30:01.689683213Z,2025-06-10T18:29:56.922891662Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-10,1830_1930,2025-06-10T18:30:00Z,2025-06-10T19:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-10\chunk=1830_1930.parquet,EXPORTED,8164,2025-06-10T18:30:06.216327568Z,2025-06-10T19:29:55.893774608Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-10,1930_2000,2025-06-10T19:30:00Z,2025-06-10T20:00:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-10\chunk=1930_2000.parquet,EXPORTED,10529,2025-06-10T19:30:00.115510590Z,2025-06-10T19:59:59.909683783Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-11,1530_1630,2025-06-11T15:30:00Z,2025-06-11T16:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-11\chunk=1530_1630.parquet,EXPORTED,11270,2025-06-11T15:30:00.553899863Z,2025-06-11T16:29:57.428726561Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-11,1430_1530,2025-06-11T14:30:00Z,2025-06-11T15:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-11\chunk=1430_1530.parquet,EXPORTED,23709,2025-06-11T14:30:00.336145834Z,2025-06-11T15:29:59.277716987Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-11,1630_1730,2025-06-11T16:30:00Z,2025-06-11T17:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-11\chunk=1630_1730.parquet,EXPORTED,6212,2025-06-11T16:30:00.729305173Z,2025-06-11T17:29:58.122477263Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-11,1330_1430,2025-06-11T13:30:00Z,2025-06-11T14:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-11\chunk=1330_1430.parquet,EXPORTED,34900,2025-06-11T13:30:00.010712627Z,2025-06-11T14:29:59.563507518Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-11,1730_1830,2025-06-11T17:30:00Z,2025-06-11T18:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-11\chunk=1730_1830.parquet,EXPORTED,7698,2025-06-11T17:30:00.843728541Z,2025-06-11T18:29:59.632936321Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-11,1830_1930,2025-06-11T18:30:00Z,2025-06-11T19:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-11\chunk=1830_1930.parquet,EXPORTED,9760,2025-06-11T18:30:00.125930077Z,2025-06-11T19:29:59.912980621Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-11,1930_2000,2025-06-11T19:30:00Z,2025-06-11T20:00:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-11\chunk=1930_2000.parquet,EXPORTED,13883,2025-06-11T19:30:00.164765599Z,2025-06-11T19:59:59.906323344Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-12,1430_1530,2025-06-12T14:30:00Z,2025-06-12T15:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-12\chunk=1430_1530.parquet,EXPORTED,7484,2025-06-12T14:30:03.160978981Z,2025-06-12T15:29:58.525359286Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-12,1330_1430,2025-06-12T13:30:00Z,2025-06-12T14:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-12\chunk=1330_1430.parquet,EXPORTED,13127,2025-06-12T13:30:00.780081160Z,2025-06-12T14:29:56.217487246Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-12,1530_1630,2025-06-12T15:30:00Z,2025-06-12T16:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-12\chunk=1530_1630.parquet,EXPORTED,7376,2025-06-12T15:30:01.059714100Z,2025-06-12T16:29:59.586579583Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-12,1630_1730,2025-06-12T16:30:00Z,2025-06-12T17:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-12\chunk=1630_1730.parquet,EXPORTED,7053,2025-06-12T16:30:02.298785670Z,2025-06-12T17:29:59.508835046Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-12,1730_1830,2025-06-12T17:30:00Z,2025-06-12T18:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-12\chunk=1730_1830.parquet,EXPORTED,9967,2025-06-12T17:30:00.390617025Z,2025-06-12T18:29:59.601455138Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-12,1830_1930,2025-06-12T18:30:00Z,2025-06-12T19:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-12\chunk=1830_1930.parquet,EXPORTED,11430,2025-06-12T18:30:00.025765303Z,2025-06-12T19:29:52.685471540Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-12,1930_2000,2025-06-12T19:30:00Z,2025-06-12T20:00:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-12\chunk=1930_2000.parquet,EXPORTED,12538,2025-06-12T19:30:01.024027988Z,2025-06-12T19:59:59.997596792Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-13,1430_1530,2025-06-13T14:30:00Z,2025-06-13T15:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-13\chunk=1430_1530.parquet,EXPORTED,11551,2025-06-13T14:30:00.017327640Z,2025-06-13T15:29:59.532622099Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-13,1530_1630,2025-06-13T15:30:00Z,2025-06-13T16:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-13\chunk=1530_1630.parquet,EXPORTED,8652,2025-06-13T15:30:00.416186806Z,2025-06-13T16:29:59.911368618Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-13,1330_1430,2025-06-13T13:30:00Z,2025-06-13T14:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-13\chunk=1330_1430.parquet,EXPORTED,19716,2025-06-13T13:30:01.056810905Z,2025-06-13T14:29:57.722658847Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-13,1630_1730,2025-06-13T16:30:00Z,2025-06-13T17:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-13\chunk=1630_1730.parquet,EXPORTED,5383,2025-06-13T16:30:07.575271476Z,2025-06-13T17:29:58.087189366Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-13,1730_1830,2025-06-13T17:30:00Z,2025-06-13T18:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-13\chunk=1730_1830.parquet,EXPORTED,7514,2025-06-13T17:30:00.088398644Z,2025-06-13T18:29:58.583728001Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-13,1830_1930,2025-06-13T18:30:00Z,2025-06-13T19:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-13\chunk=1830_1930.parquet,EXPORTED,9480,2025-06-13T18:30:01.826665559Z,2025-06-13T19:29:58.504662710Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-16,1430_1530,2025-06-16T14:30:00Z,2025-06-16T15:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-16\chunk=1430_1530.parquet,EXPORTED,9344,2025-06-16T14:30:00.001299381Z,2025-06-16T15:29:59.994455278Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-13,1930_2000,2025-06-13T19:30:00Z,2025-06-13T20:00:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-13\chunk=1930_2000.parquet,EXPORTED,12974,2025-06-13T19:30:00.233186674Z,2025-06-13T19:59:59.955233711Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-16,1330_1430,2025-06-16T13:30:00Z,2025-06-16T14:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-16\chunk=1330_1430.parquet,EXPORTED,11733,2025-06-16T13:30:00.019456048Z,2025-06-16T14:29:59.535593563Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-16,1630_1730,2025-06-16T16:30:00Z,2025-06-16T17:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-16\chunk=1630_1730.parquet,EXPORTED,7139,2025-06-16T16:30:00.393548968Z,2025-06-16T17:29:59.215213532Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-16,1530_1630,2025-06-16T15:30:00Z,2025-06-16T16:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-16\chunk=1530_1630.parquet,EXPORTED,8895,2025-06-16T15:30:00.021893334Z,2025-06-16T16:29:55.014476098Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-16,1730_1830,2025-06-16T17:30:00Z,2025-06-16T18:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-16\chunk=1730_1830.parquet,EXPORTED,6966,2025-06-16T17:30:00.260380612Z,2025-06-16T18:29:52.474741902Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-16,1830_1930,2025-06-16T18:30:00Z,2025-06-16T19:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-16\chunk=1830_1930.parquet,EXPORTED,8398,2025-06-16T18:30:03.386723539Z,2025-06-16T19:29:59.242745843Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-16,1930_2000,2025-06-16T19:30:00Z,2025-06-16T20:00:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-16\chunk=1930_2000.parquet,EXPORTED,9360,2025-06-16T19:30:00.030624929Z,2025-06-16T19:59:59.834644097Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-17,1330_1430,2025-06-17T13:30:00Z,2025-06-17T14:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-17\chunk=1330_1430.parquet,EXPORTED,10106,2025-06-17T13:30:00.012340702Z,2025-06-17T14:29:57.280003754Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-17,1430_1530,2025-06-17T14:30:00Z,2025-06-17T15:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-17\chunk=1430_1530.parquet,EXPORTED,8328,2025-06-17T14:30:00.494652572Z,2025-06-17T15:29:57.718482501Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-17,1530_1630,2025-06-17T15:30:00Z,2025-06-17T16:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-17\chunk=1530_1630.parquet,EXPORTED,8193,2025-06-17T15:30:01.732655573Z,2025-06-17T16:29:57.421647155Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-17,1630_1730,2025-06-17T16:30:00Z,2025-06-17T17:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-17\chunk=1630_1730.parquet,EXPORTED,6940,2025-06-17T16:30:02.457281800Z,2025-06-17T17:29:59.549761362Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-17,1730_1830,2025-06-17T17:30:00Z,2025-06-17T18:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-17\chunk=1730_1830.parquet,EXPORTED,6219,2025-06-17T17:30:00.094305611Z,2025-06-17T18:29:56.451785243Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-17,1830_1930,2025-06-17T18:30:00Z,2025-06-17T19:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-17\chunk=1830_1930.parquet,EXPORTED,9655,2025-06-17T18:30:00.350184381Z,2025-06-17T19:29:58.852630634Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-17,1930_2000,2025-06-17T19:30:00Z,2025-06-17T20:00:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-17\chunk=1930_2000.parquet,EXPORTED,10778,2025-06-17T19:30:00.135749037Z,2025-06-17T19:59:59.952859474Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-18,1330_1430,2025-06-18T13:30:00Z,2025-06-18T14:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-18\chunk=1330_1430.parquet,EXPORTED,12228,2025-06-18T13:30:00.513728665Z,2025-06-18T14:29:59.819771681Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-18,1430_1530,2025-06-18T14:30:00Z,2025-06-18T15:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-18\chunk=1430_1530.parquet,EXPORTED,9354,2025-06-18T14:30:00.077108401Z,2025-06-18T15:29:59.881471869Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-18,1530_1630,2025-06-18T15:30:00Z,2025-06-18T16:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-18\chunk=1530_1630.parquet,EXPORTED,9389,2025-06-18T15:30:01.029133059Z,2025-06-18T16:29:56.837371650Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-18,1630_1730,2025-06-18T16:30:00Z,2025-06-18T17:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-18\chunk=1630_1730.parquet,EXPORTED,9856,2025-06-18T16:30:01.881878041Z,2025-06-18T17:29:59.001117450Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-18,1730_1830,2025-06-18T17:30:00Z,2025-06-18T18:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-18\chunk=1730_1830.parquet,EXPORTED,7435,2025-06-18T17:30:03.043845958Z,2025-06-18T18:29:58.638292560Z,,0,0,0
alpaca,sip,trades,AFRM,2025-06-19,1330_1430,2025-06-19T13:30:00Z,2025-06-19T14:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-19\chunk=1330_1430.parquet,EXPORTED,0,,,,0,0,0
alpaca,sip,trades,AFRM,2025-06-19,1430_1530,2025-06-19T14:30:00Z,2025-06-19T15:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-19\chunk=1430_1530.parquet,EXPORTED,0,,,,0,0,0
alpaca,sip,trades,AFRM,2025-06-19,1530_1630,2025-06-19T15:30:00Z,2025-06-19T16:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-19\chunk=1530_1630.parquet,EXPORTED,0,,,,0,0,0
alpaca,sip,trades,AFRM,2025-06-19,1630_1730,2025-06-19T16:30:00Z,2025-06-19T17:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-19\chunk=1630_1730.parquet,EXPORTED,0,,,,0,0,0
alpaca,sip,trades,AFRM,2025-06-19,1730_1830,2025-06-19T17:30:00Z,2025-06-19T18:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-06-19\chunk=1730_1830.parquet,EXPORTED,0,,,,0,0,0
