task_id,candidate_id,decision_id,symbol,generated_time,rank_score,liquidity_score,diversification_score,cooldown_score,existing_position_penalty,total_control_score,selection_decision,selection_reason,source_status,sector,sector_cap_status,liquidity_source_status,symbol_cooldown_minutes,cooldown_elapsed_minutes,same_symbol_weight_cap,same_sector_weight_cap,original_eligibility,original_skip_reason,original_ordered_flag,original_filled_flag,order_id,fill_id,source_snapshot_id,proximity_fallback_used_flag,explanation
T601-3,decision-70898974b003462f,decision-70898974b003462f,MSFT,2026-05-19T15:52:33.652229Z,0.563636,0.0,1.0,1.0,0.0,0.913636,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-19T15:52:20.939158Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=1.000000; cooldown_score=1.000000; existing_position_penalty=0.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-981cd5ea1ef1468e,decision-981cd5ea1ef1468e,MSFT,2026-05-27T17:44:53.102429Z,0.563636,0.0,0.666667,1.0,0.333333,0.763637,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,7303.4486,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-27T17:44:51.494051Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=0.666667; cooldown_score=1.000000; existing_position_penalty=0.333333; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-ae004c8b14ff48a5,decision-ae004c8b14ff48a5,MSFT,2026-05-27T17:46:33.013999Z,0.563636,0.0,0.666667,1.0,0.333333,0.763637,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,7305.1137,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-27T17:46:31.532071Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=0.666667; cooldown_score=1.000000; existing_position_penalty=0.333333; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-844aa4d3a1ba4c75,decision-844aa4d3a1ba4c75,MSFT,2026-05-27T17:50:02.061020Z,0.563636,0.0,0.666667,1.0,0.333333,0.763637,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,7308.5979,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-27T17:50:00.551062Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=0.666667; cooldown_score=1.000000; existing_position_penalty=0.333333; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-fc0a94ec73b64891,decision-fc0a94ec73b64891,MSFT,2026-05-27T17:51:41.665085Z,0.563636,0.0,0.666667,1.0,0.333333,0.763637,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,7310.2579,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-27T17:51:40.247326Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=0.666667; cooldown_score=1.000000; existing_position_penalty=0.333333; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-610198d3490b4bf7,decision-610198d3490b4bf7,MSFT,2026-05-27T17:55:10.594444Z,0.563636,0.0,0.666667,1.0,0.333333,0.763637,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,7313.7401,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-27T17:55:09.150956Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=0.666667; cooldown_score=1.000000; existing_position_penalty=0.333333; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-9cd39043f189424e,decision-9cd39043f189424e,MSFT,2026-05-27T17:56:51.592089Z,0.563636,0.0,0.666667,1.0,0.333333,0.763637,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,7315.4234,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-27T17:56:50.183023Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=0.666667; cooldown_score=1.000000; existing_position_penalty=0.333333; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-d81981a3fc0e4893,decision-d81981a3fc0e4893,MSFT,2026-05-27T18:00:19.964629Z,0.563636,0.0,0.666667,1.0,0.333333,0.763637,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,7318.8963,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-27T18:00:18.352052Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=0.666667; cooldown_score=1.000000; existing_position_penalty=0.333333; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-d897eac5fea84c1e,decision-d897eac5fea84c1e,MSFT,2026-05-27T18:02:00.533725Z,0.563636,0.0,0.666667,1.0,0.333333,0.763637,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,7320.5724,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-27T18:01:58.992121Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=0.666667; cooldown_score=1.000000; existing_position_penalty=0.333333; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-868761ac75594b2a,decision-868761ac75594b2a,MSFT,2026-05-27T18:05:30.946206Z,0.563636,0.0,0.666667,1.0,0.333333,0.763637,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,7324.0793,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-27T18:05:29.415536Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=0.666667; cooldown_score=1.000000; existing_position_penalty=0.333333; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-272300595ef34432,decision-272300595ef34432,MSFT,2026-05-27T18:07:09.822205Z,0.563636,0.0,0.666667,1.0,0.333333,0.763637,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,7325.7272,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-27T18:07:08.363590Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=0.666667; cooldown_score=1.000000; existing_position_penalty=0.333333; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-3ec0f5ca786a452c,decision-3ec0f5ca786a452c,MSFT,2026-05-27T18:10:39.494673Z,0.563636,0.0,0.666667,1.0,0.333333,0.763637,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,7329.2218,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-27T18:10:38.039381Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=0.666667; cooldown_score=1.000000; existing_position_penalty=0.333333; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-e73a1b1e48a34e20,decision-e73a1b1e48a34e20,AMD,2026-05-27T18:12:19.027218Z,0.522727,0.0,0.0,1.0,1.0,0.422727,REJECTED,SAME_SYMBOL_CAP_0.25,ELIGIBLE_FROM_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,8650.4701,0.25,0.5,ELIGIBLE,,0,0,,,2026-05-27T18:12:17.554897Z:AMD,0,REJECTED: SAME_SYMBOL_CAP_0.25; source=ELIGIBLE_FROM_FUNNEL; rank_score=0.522727; liquidity_score=0.000000; diversification_score=0.000000; cooldown_score=1.000000; existing_position_penalty=1.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-11fd27d426e446ca,decision-11fd27d426e446ca,AMD,2026-05-27T18:15:48.740213Z,0.522727,0.0,0.0,1.0,1.0,0.422727,REJECTED,SAME_SYMBOL_CAP_0.25,ELIGIBLE_FROM_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,8653.9653,0.25,0.5,ELIGIBLE,,0,0,,,2026-05-27T18:15:47.191052Z:AMD,0,REJECTED: SAME_SYMBOL_CAP_0.25; source=ELIGIBLE_FROM_FUNNEL; rank_score=0.522727; liquidity_score=0.000000; diversification_score=0.000000; cooldown_score=1.000000; existing_position_penalty=1.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-56ede4698c694e75,decision-56ede4698c694e75,AMD,2026-05-27T18:17:27.851885Z,0.522727,0.0,0.0,1.0,1.0,0.422727,REJECTED,SAME_SYMBOL_CAP_0.25,ELIGIBLE_FROM_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,8655.6172,0.25,0.5,ELIGIBLE,,0,0,,,2026-05-27T18:17:26.333804Z:AMD,0,REJECTED: SAME_SYMBOL_CAP_0.25; source=ELIGIBLE_FROM_FUNNEL; rank_score=0.522727; liquidity_score=0.000000; diversification_score=0.000000; cooldown_score=1.000000; existing_position_penalty=1.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-c7afb340fa2048bc,decision-c7afb340fa2048bc,AMD,2026-05-27T18:20:57.891335Z,0.522727,0.0,0.0,1.0,1.0,0.422727,REJECTED,SAME_SYMBOL_CAP_0.25,ELIGIBLE_FROM_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,8659.1178,0.25,0.5,ELIGIBLE,,0,0,,,2026-05-27T18:20:56.405279Z:AMD,0,REJECTED: SAME_SYMBOL_CAP_0.25; source=ELIGIBLE_FROM_FUNNEL; rank_score=0.522727; liquidity_score=0.000000; diversification_score=0.000000; cooldown_score=1.000000; existing_position_penalty=1.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-e323277d0d214ec6,decision-e323277d0d214ec6,AMD,2026-05-27T18:22:37.439322Z,0.522727,0.0,0.0,1.0,1.0,0.422727,REJECTED,SAME_SYMBOL_CAP_0.25,ELIGIBLE_FROM_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,8660.777,0.25,0.5,ELIGIBLE,,0,0,,,2026-05-27T18:22:35.879488Z:AMD,0,REJECTED: SAME_SYMBOL_CAP_0.25; source=ELIGIBLE_FROM_FUNNEL; rank_score=0.522727; liquidity_score=0.000000; diversification_score=0.000000; cooldown_score=1.000000; existing_position_penalty=1.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-5572ffc2a3dc476e,decision-5572ffc2a3dc476e,AMD,2026-05-27T18:26:07.106412Z,0.522727,0.0,0.0,1.0,1.0,0.422727,REJECTED,SAME_SYMBOL_CAP_0.25,ELIGIBLE_FROM_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,8664.2714,0.25,0.5,ELIGIBLE,,0,0,,,2026-05-27T18:26:05.645477Z:AMD,0,REJECTED: SAME_SYMBOL_CAP_0.25; source=ELIGIBLE_FROM_FUNNEL; rank_score=0.522727; liquidity_score=0.000000; diversification_score=0.000000; cooldown_score=1.000000; existing_position_penalty=1.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-825b7836b9b34176,decision-825b7836b9b34176,AMD,2026-05-27T18:27:46.769116Z,0.522727,0.0,0.0,1.0,1.0,0.422727,REJECTED,SAME_SYMBOL_CAP_0.25,ELIGIBLE_FROM_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,8665.9325,0.25,0.5,ELIGIBLE,,0,0,,,2026-05-27T18:27:45.277077Z:AMD,0,REJECTED: SAME_SYMBOL_CAP_0.25; source=ELIGIBLE_FROM_FUNNEL; rank_score=0.522727; liquidity_score=0.000000; diversification_score=0.000000; cooldown_score=1.000000; existing_position_penalty=1.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-7818e32d1b3c4799,decision-7818e32d1b3c4799,AMD,2026-05-27T18:31:15.870272Z,0.522727,0.0,0.0,1.0,1.0,0.422727,REJECTED,SAME_SYMBOL_CAP_0.25,ELIGIBLE_FROM_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,8669.4175,0.25,0.5,ELIGIBLE,,0,0,,,2026-05-27T18:31:14.401697Z:AMD,0,REJECTED: SAME_SYMBOL_CAP_0.25; source=ELIGIBLE_FROM_FUNNEL; rank_score=0.522727; liquidity_score=0.000000; diversification_score=0.000000; cooldown_score=1.000000; existing_position_penalty=1.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-6d8fc2ed16b04823,decision-6d8fc2ed16b04823,AMD,2026-05-27T18:32:55.927779Z,0.522727,0.0,0.0,1.0,1.0,0.422727,REJECTED,SAME_SYMBOL_CAP_0.25,ELIGIBLE_FROM_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,8671.0851,0.25,0.5,ELIGIBLE,,0,0,,,2026-05-27T18:32:54.470868Z:AMD,0,REJECTED: SAME_SYMBOL_CAP_0.25; source=ELIGIBLE_FROM_FUNNEL; rank_score=0.522727; liquidity_score=0.000000; diversification_score=0.000000; cooldown_score=1.000000; existing_position_penalty=1.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-2fe7a8f9979c4748,decision-2fe7a8f9979c4748,AMD,2026-05-27T18:36:25.072167Z,0.522727,0.0,0.0,1.0,1.0,0.422727,REJECTED,SAME_SYMBOL_CAP_0.25,ELIGIBLE_FROM_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,8674.5709,0.25,0.5,ELIGIBLE,,0,0,,,2026-05-27T18:36:23.615185Z:AMD,0,REJECTED: SAME_SYMBOL_CAP_0.25; source=ELIGIBLE_FROM_FUNNEL; rank_score=0.522727; liquidity_score=0.000000; diversification_score=0.000000; cooldown_score=1.000000; existing_position_penalty=1.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-231800328845475b,decision-231800328845475b,AMD,2026-05-27T18:38:04.785403Z,0.522727,0.0,0.0,1.0,1.0,0.422727,REJECTED,SAME_SYMBOL_CAP_0.25,ELIGIBLE_FROM_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,8676.2327,0.25,0.5,ELIGIBLE,,0,0,,,2026-05-27T18:38:03.284405Z:AMD,0,REJECTED: SAME_SYMBOL_CAP_0.25; source=ELIGIBLE_FROM_FUNNEL; rank_score=0.522727; liquidity_score=0.000000; diversification_score=0.000000; cooldown_score=1.000000; existing_position_penalty=1.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-a4eb9b6aed854ef7,decision-a4eb9b6aed854ef7,AMD,2026-05-27T18:41:33.486907Z,0.522727,0.0,0.0,1.0,1.0,0.422727,REJECTED,SAME_SYMBOL_CAP_0.25,ELIGIBLE_FROM_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,8679.7111,0.25,0.5,ELIGIBLE,,0,0,,,2026-05-27T18:41:32.014000Z:AMD,0,REJECTED: SAME_SYMBOL_CAP_0.25; source=ELIGIBLE_FROM_FUNNEL; rank_score=0.522727; liquidity_score=0.000000; diversification_score=0.000000; cooldown_score=1.000000; existing_position_penalty=1.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-fd2d46d7c134403a,decision-fd2d46d7c134403a,AMD,2026-05-27T18:43:13.715488Z,0.522727,0.0,0.0,1.0,1.0,0.422727,REJECTED,SAME_SYMBOL_CAP_0.25,ELIGIBLE_FROM_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,8681.3816,0.25,0.5,ELIGIBLE,,0,0,,,2026-05-27T18:43:12.147417Z:AMD,0,REJECTED: SAME_SYMBOL_CAP_0.25; source=ELIGIBLE_FROM_FUNNEL; rank_score=0.522727; liquidity_score=0.000000; diversification_score=0.000000; cooldown_score=1.000000; existing_position_penalty=1.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-c66edc46bffa4978,decision-c66edc46bffa4978,AMD,2026-05-27T18:46:42.201261Z,0.522727,0.0,0.0,1.0,1.0,0.422727,REJECTED,SAME_SYMBOL_CAP_0.25,ELIGIBLE_FROM_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,8684.8563,0.25,0.5,ELIGIBLE,,0,0,,,2026-05-27T18:46:40.765081Z:AMD,0,REJECTED: SAME_SYMBOL_CAP_0.25; source=ELIGIBLE_FROM_FUNNEL; rank_score=0.522727; liquidity_score=0.000000; diversification_score=0.000000; cooldown_score=1.000000; existing_position_penalty=1.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-0bb40d8e9c8843bf,decision-0bb40d8e9c8843bf,AMD,2026-05-27T18:48:27.816360Z,0.522727,0.0,0.0,1.0,1.0,0.422727,REJECTED,SAME_SYMBOL_CAP_0.25,ELIGIBLE_FROM_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,8686.6166,0.25,0.5,ELIGIBLE,,0,0,,,2026-05-27T18:48:26.222620Z:AMD,0,REJECTED: SAME_SYMBOL_CAP_0.25; source=ELIGIBLE_FROM_FUNNEL; rank_score=0.522727; liquidity_score=0.000000; diversification_score=0.000000; cooldown_score=1.000000; existing_position_penalty=1.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-4b0eec23ed91433b,decision-4b0eec23ed91433b,MSFT,2026-05-27T18:51:50.869917Z,0.563636,0.0,0.666667,1.0,0.333333,0.763637,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,7370.4113,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-27T18:51:49.305770Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=0.666667; cooldown_score=1.000000; existing_position_penalty=0.333333; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
