report_dir,relative_path,source_path,target_path,migration_action,migration_status,size_bytes,sha256,message
task_482_continuous_market_theme_regime_engine,market_regime_quarterly_quality_primary_theme.csv,docs/reports/task_482_continuous_market_theme_regime_engine/market_regime_quarterly_quality_primary_theme.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/market_regime_quarterly_quality_primary_theme.csv,keep_small_or_report_artifact,skipped,8911,,keep_small_or_report_artifact
task_482_continuous_market_theme_regime_engine,market_theme_regime_oos_quality.csv,docs/reports/task_482_continuous_market_theme_regime_engine/market_theme_regime_oos_quality.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/market_theme_regime_oos_quality.csv,keep_small_or_report_artifact,skipped,21827,,keep_small_or_report_artifact
task_482_continuous_market_theme_regime_engine,regime_intraday_continuation_join_audit.csv,docs/reports/task_482_continuous_market_theme_regime_engine/regime_intraday_continuation_join_audit.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/regime_intraday_continuation_join_audit.csv,keep_small_or_report_artifact,skipped,259,,keep_small_or_report_artifact
task_482_continuous_market_theme_regime_engine,regime_quarterly_quality.csv,docs/reports/task_482_continuous_market_theme_regime_engine/regime_quarterly_quality.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/regime_quarterly_quality.csv,keep_small_or_report_artifact,skipped,45594,,keep_small_or_report_artifact
task_482_continuous_market_theme_regime_engine,regime_quarterly_quality_primary_theme.csv,docs/reports/task_482_continuous_market_theme_regime_engine/regime_quarterly_quality_primary_theme.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/regime_quarterly_quality_primary_theme.csv,keep_small_or_report_artifact,skipped,45109,,keep_small_or_report_artifact
task_482_continuous_market_theme_regime_engine,regime_symbol_quality.csv,docs/reports/task_482_continuous_market_theme_regime_engine/regime_symbol_quality.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/regime_symbol_quality.csv,keep_small_or_report_artifact,skipped,568523,,keep_small_or_report_artifact
task_482_continuous_market_theme_regime_engine,regime_symbol_quality_primary_theme.csv,docs/reports/task_482_continuous_market_theme_regime_engine/regime_symbol_quality_primary_theme.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/regime_symbol_quality_primary_theme.csv,keep_small_or_report_artifact,skipped,563741,,keep_small_or_report_artifact
task_482_continuous_market_theme_regime_engine,regime_theme_quarterly_quality.csv,docs/reports/task_482_continuous_market_theme_regime_engine/regime_theme_quarterly_quality.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/regime_theme_quarterly_quality.csv,keep_small_or_report_artifact,skipped,193559,,keep_small_or_report_artifact
task_482_continuous_market_theme_regime_engine,regime_theme_quarterly_quality_primary_theme.csv,docs/reports/task_482_continuous_market_theme_regime_engine/regime_theme_quarterly_quality_primary_theme.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/regime_theme_quarterly_quality_primary_theme.csv,keep_small_or_report_artifact,skipped,193185,,keep_small_or_report_artifact
task_482_continuous_market_theme_regime_engine,regime_transition_audit.csv,docs/reports/task_482_continuous_market_theme_regime_engine/regime_transition_audit.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/regime_transition_audit.csv,keep_small_or_report_artifact,skipped,53468,,keep_small_or_report_artifact
task_482_continuous_market_theme_regime_engine,regime_weight_sensitivity_audit.csv,docs/reports/task_482_continuous_market_theme_regime_engine/regime_weight_sensitivity_audit.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/regime_weight_sensitivity_audit.csv,keep_small_or_report_artifact,skipped,428,,keep_small_or_report_artifact
task_482_continuous_market_theme_regime_engine,regime_whipsaw_dwell_audit.csv,docs/reports/task_482_continuous_market_theme_regime_engine/regime_whipsaw_dwell_audit.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/regime_whipsaw_dwell_audit.csv,keep_small_or_report_artifact,skipped,52275,,keep_small_or_report_artifact
task_482_continuous_market_theme_regime_engine,task_482_continuous_market_theme_regime_engine.md,docs/reports/task_482_continuous_market_theme_regime_engine/task_482_continuous_market_theme_regime_engine.md,data/artifacts/task_482_continuous_market_theme_regime_engine/task_482_continuous_market_theme_regime_engine.md,keep_small_or_report_artifact,skipped,7254,,keep_small_or_report_artifact
task_482_continuous_market_theme_regime_engine,task_482_decision.csv,docs/reports/task_482_continuous_market_theme_regime_engine/task_482_decision.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/task_482_decision.csv,keep_small_or_report_artifact,skipped,632,,keep_small_or_report_artifact
task_482_continuous_market_theme_regime_engine,theme_regime_quality.csv,docs/reports/task_482_continuous_market_theme_regime_engine/theme_regime_quality.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/theme_regime_quality.csv,keep_small_or_report_artifact,skipped,11263,,keep_small_or_report_artifact
task_482_continuous_market_theme_regime_engine,theme_regime_quality_primary_theme.csv,docs/reports/task_482_continuous_market_theme_regime_engine/theme_regime_quality_primary_theme.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/theme_regime_quality_primary_theme.csv,keep_small_or_report_artifact,skipped,11187,,keep_small_or_report_artifact
task_396_forward_live_cost_constrained_validation,capital_exposure_audit.csv,docs/reports/task_396_forward_live_cost_constrained_validation/capital_exposure_audit.csv,data/artifacts/task_396_forward_live_cost_constrained_validation/capital_exposure_audit.csv,keep_small_or_report_artifact,skipped,538,,keep_small_or_report_artifact
task_396_forward_live_cost_constrained_validation,cost_constrained_lifecycle_panel.csv,docs/reports/task_396_forward_live_cost_constrained_validation/cost_constrained_lifecycle_panel.csv,data/artifacts/task_396_forward_live_cost_constrained_validation/cost_constrained_lifecycle_panel.csv,skip_referenced,skipped,36374321,,skip_referenced
task_396_forward_live_cost_constrained_validation,cost_constrained_policy_quality.csv,docs/reports/task_396_forward_live_cost_constrained_validation/cost_constrained_policy_quality.csv,data/artifacts/task_396_forward_live_cost_constrained_validation/cost_constrained_policy_quality.csv,keep_small_or_report_artifact,skipped,1352,,keep_small_or_report_artifact
task_396_forward_live_cost_constrained_validation,cost_constrained_split_quality.csv,docs/reports/task_396_forward_live_cost_constrained_validation/cost_constrained_split_quality.csv,data/artifacts/task_396_forward_live_cost_constrained_validation/cost_constrained_split_quality.csv,keep_small_or_report_artifact,skipped,4114,,keep_small_or_report_artifact
task_396_forward_live_cost_constrained_validation,cost_constrained_transition_quality.csv,docs/reports/task_396_forward_live_cost_constrained_validation/cost_constrained_transition_quality.csv,data/artifacts/task_396_forward_live_cost_constrained_validation/cost_constrained_transition_quality.csv,keep_small_or_report_artifact,skipped,9178,,keep_small_or_report_artifact
task_396_forward_live_cost_constrained_validation,cost_model_assumptions.csv,docs/reports/task_396_forward_live_cost_constrained_validation/cost_model_assumptions.csv,data/artifacts/task_396_forward_live_cost_constrained_validation/cost_model_assumptions.csv,keep_small_or_report_artifact,skipped,360,,keep_small_or_report_artifact
task_396_forward_live_cost_constrained_validation,forward_live_degradation_audit.csv,docs/reports/task_396_forward_live_cost_constrained_validation/forward_live_degradation_audit.csv,data/artifacts/task_396_forward_live_cost_constrained_validation/forward_live_degradation_audit.csv,keep_small_or_report_artifact,skipped,653,,keep_small_or_report_artifact
task_396_forward_live_cost_constrained_validation,task_396_decision.csv,docs/reports/task_396_forward_live_cost_constrained_validation/task_396_decision.csv,data/artifacts/task_396_forward_live_cost_constrained_validation/task_396_decision.csv,keep_small_or_report_artifact,skipped,812,,keep_small_or_report_artifact
task_396_forward_live_cost_constrained_validation,task_396_forward_live_cost_constrained_validation.md,docs/reports/task_396_forward_live_cost_constrained_validation/task_396_forward_live_cost_constrained_validation.md,data/artifacts/task_396_forward_live_cost_constrained_validation/task_396_forward_live_cost_constrained_validation.md,keep_small_or_report_artifact,skipped,6967,,keep_small_or_report_artifact
task_483_firm_grade_market_theme_regime_upgrade,_task482_v1_reference/daily_market_regime_component_scores.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/daily_market_regime_component_scores.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/daily_market_regime_component_scores.csv,keep_small_or_report_artifact,skipped,9389,,keep_small_or_report_artifact
task_483_firm_grade_market_theme_regime_upgrade,_task482_v1_reference/daily_market_regime_state_panel.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/daily_market_regime_state_panel.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/daily_market_regime_state_panel.csv,keep_small_or_report_artifact,skipped,11303,,keep_small_or_report_artifact
task_483_firm_grade_market_theme_regime_upgrade,_task482_v1_reference/daily_regime_source_ohlcv_panel.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/daily_regime_source_ohlcv_panel.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/daily_regime_source_ohlcv_panel.csv,keep_small_or_report_artifact,skipped,61938,,keep_small_or_report_artifact
task_483_firm_grade_market_theme_regime_upgrade,_task482_v1_reference/daily_theme_regime_component_scores.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/daily_theme_regime_component_scores.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/daily_theme_regime_component_scores.csv,keep_small_or_report_artifact,skipped,18516,,keep_small_or_report_artifact
task_483_firm_grade_market_theme_regime_upgrade,_task482_v1_reference/daily_theme_regime_state_panel.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/daily_theme_regime_state_panel.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/daily_theme_regime_state_panel.csv,keep_small_or_report_artifact,skipped,22050,,keep_small_or_report_artifact
task_483_firm_grade_market_theme_regime_upgrade,_task482_v1_reference/market_theme_regime_oos_quality.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/market_theme_regime_oos_quality.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/market_theme_regime_oos_quality.csv,keep_small_or_report_artifact,skipped,5,,keep_small_or_report_artifact
task_483_firm_grade_market_theme_regime_upgrade,_task482_v1_reference/regime_intraday_continuation_join_audit.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/regime_intraday_continuation_join_audit.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/regime_intraday_continuation_join_audit.csv,keep_small_or_report_artifact,skipped,236,,keep_small_or_report_artifact
task_483_firm_grade_market_theme_regime_upgrade,_task482_v1_reference/regime_transition_audit.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/regime_transition_audit.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/regime_transition_audit.csv,keep_small_or_report_artifact,skipped,503,,keep_small_or_report_artifact
task_483_firm_grade_market_theme_regime_upgrade,_task482_v1_reference/regime_weight_sensitivity_audit.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/regime_weight_sensitivity_audit.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/regime_weight_sensitivity_audit.csv,keep_small_or_report_artifact,skipped,428,,keep_small_or_report_artifact
task_483_firm_grade_market_theme_regime_upgrade,_task482_v1_reference/regime_whipsaw_dwell_audit.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/regime_whipsaw_dwell_audit.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/regime_whipsaw_dwell_audit.csv,keep_small_or_report_artifact,skipped,567,,keep_small_or_report_artifact
task_483_firm_grade_market_theme_regime_upgrade,_task482_v1_reference/task_482_continuous_market_theme_regime_engine.md,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/task_482_continuous_market_theme_regime_engine.md,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/task_482_continuous_market_theme_regime_engine.md,keep_small_or_report_artifact,skipped,1538,,keep_small_or_report_artifact
task_483_firm_grade_market_theme_regime_upgrade,_task482_v1_reference/task_482_decision.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/task_482_decision.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/task_482_decision.csv,keep_small_or_report_artifact,skipped,580,,keep_small_or_report_artifact
task_483_firm_grade_market_theme_regime_upgrade,daily_regime_source_ohlcv_panel.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/daily_regime_source_ohlcv_panel.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/daily_regime_source_ohlcv_panel.csv,move_to_data_artifacts,moved,28729257,a0e57189f6c43a3c6b562354e406efcfb726d9515f5e5856131bb2e2b82379f6,moved large archive artifact to data/artifacts
task_483_firm_grade_market_theme_regime_upgrade,firm_market_regime_state_panel.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/firm_market_regime_state_panel.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/firm_market_regime_state_panel.csv,keep_small_or_report_artifact,skipped,328750,,keep_small_or_report_artifact
task_483_firm_grade_market_theme_regime_upgrade,firm_regime_quality.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/firm_regime_quality.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/firm_regime_quality.csv,keep_small_or_report_artifact,skipped,20785,,keep_small_or_report_artifact
task_483_firm_grade_market_theme_regime_upgrade,firm_regime_quarterly_quality.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/firm_regime_quarterly_quality.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/firm_regime_quarterly_quality.csv,keep_small_or_report_artifact,skipped,6623,,keep_small_or_report_artifact
task_483_firm_grade_market_theme_regime_upgrade,firm_regime_transition_audit.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/firm_regime_transition_audit.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/firm_regime_transition_audit.csv,keep_small_or_report_artifact,skipped,39088,,keep_small_or_report_artifact
task_483_firm_grade_market_theme_regime_upgrade,firm_regime_upgrade_decision.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/firm_regime_upgrade_decision.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/firm_regime_upgrade_decision.csv,keep_small_or_report_artifact,skipped,717,,keep_small_or_report_artifact
task_483_firm_grade_market_theme_regime_upgrade,firm_regime_v1_comparison.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/firm_regime_v1_comparison.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/firm_regime_v1_comparison.csv,keep_small_or_report_artifact,skipped,185,,keep_small_or_report_artifact
task_483_firm_grade_market_theme_regime_upgrade,firm_regime_whipsaw_dwell_audit.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/firm_regime_whipsaw_dwell_audit.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/firm_regime_whipsaw_dwell_audit.csv,keep_small_or_report_artifact,skipped,37676,,keep_small_or_report_artifact
task_483_firm_grade_market_theme_regime_upgrade,firm_symbol_regime_quality.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/firm_symbol_regime_quality.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/firm_symbol_regime_quality.csv,keep_small_or_report_artifact,skipped,476580,,keep_small_or_report_artifact
task_483_firm_grade_market_theme_regime_upgrade,firm_theme_quarterly_quality.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/firm_theme_quarterly_quality.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/firm_theme_quarterly_quality.csv,keep_small_or_report_artifact,skipped,138710,,keep_small_or_report_artifact
task_483_firm_grade_market_theme_regime_upgrade,firm_theme_regime_state_panel.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/firm_theme_regime_state_panel.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/firm_theme_regime_state_panel.csv,keep_small_or_report_artifact,skipped,3769102,,keep_small_or_report_artifact
task_483_firm_grade_market_theme_regime_upgrade,task_483_firm_grade_market_theme_regime_upgrade.md,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/task_483_firm_grade_market_theme_regime_upgrade.md,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/task_483_firm_grade_market_theme_regime_upgrade.md,keep_small_or_report_artifact,skipped,14609,,keep_small_or_report_artifact
task_492_microstructure_source_collection,microstructure_collection_gap_audit.csv,docs/reports/task_492_microstructure_source_collection/microstructure_collection_gap_audit.csv,data/artifacts/task_492_microstructure_source_collection/microstructure_collection_gap_audit.csv,keep_not_archive_candidate,skipped,182,,keep_not_archive_candidate
task_492_microstructure_source_collection,microstructure_entry_feature_panel.csv,docs/reports/task_492_microstructure_source_collection/microstructure_entry_feature_panel.csv,data/artifacts/task_492_microstructure_source_collection/microstructure_entry_feature_panel.csv,keep_not_archive_candidate,skipped,304604,,keep_not_archive_candidate
task_492_microstructure_source_collection,microstructure_source_availability_audit.csv,docs/reports/task_492_microstructure_source_collection/microstructure_source_availability_audit.csv,data/artifacts/task_492_microstructure_source_collection/microstructure_source_availability_audit.csv,keep_not_archive_candidate,skipped,462,,keep_not_archive_candidate
task_492_microstructure_source_collection,raw_quote_entry_window_panel.csv,docs/reports/task_492_microstructure_source_collection/raw_quote_entry_window_panel.csv,data/artifacts/task_492_microstructure_source_collection/raw_quote_entry_window_panel.csv,keep_not_archive_candidate,skipped,32668095,,keep_not_archive_candidate
task_492_microstructure_source_collection,task_492_decision.csv,docs/reports/task_492_microstructure_source_collection/task_492_decision.csv,data/artifacts/task_492_microstructure_source_collection/task_492_decision.csv,keep_not_archive_candidate,skipped,467,,keep_not_archive_candidate
task_492_microstructure_source_collection,task_492_microstructure_source_collection.md,docs/reports/task_492_microstructure_source_collection/task_492_microstructure_source_collection.md,data/artifacts/task_492_microstructure_source_collection/task_492_microstructure_source_collection.md,keep_not_archive_candidate,skipped,1217,,keep_not_archive_candidate
task_395_forward_live_regime_detectability,detectability_alignment_audit.csv,docs/reports/task_395_forward_live_regime_detectability/detectability_alignment_audit.csv,data/artifacts/task_395_forward_live_regime_detectability/detectability_alignment_audit.csv,keep_small_or_report_artifact,skipped,355,,keep_small_or_report_artifact
task_395_forward_live_regime_detectability,forward_live_gate_split_quality.csv,docs/reports/task_395_forward_live_regime_detectability/forward_live_gate_split_quality.csv,data/artifacts/task_395_forward_live_regime_detectability/forward_live_gate_split_quality.csv,keep_small_or_report_artifact,skipped,2374,,keep_small_or_report_artifact
task_395_forward_live_regime_detectability,forward_live_gate_validation_audit.csv,docs/reports/task_395_forward_live_regime_detectability/forward_live_gate_validation_audit.csv,data/artifacts/task_395_forward_live_regime_detectability/forward_live_gate_validation_audit.csv,keep_small_or_report_artifact,skipped,685,,keep_small_or_report_artifact
task_395_forward_live_regime_detectability,forward_live_leakage_audit.csv,docs/reports/task_395_forward_live_regime_detectability/forward_live_leakage_audit.csv,data/artifacts/task_395_forward_live_regime_detectability/forward_live_leakage_audit.csv,keep_small_or_report_artifact,skipped,252,,keep_small_or_report_artifact
task_395_forward_live_regime_detectability,forward_live_lifecycle_regime_panel.csv,docs/reports/task_395_forward_live_regime_detectability/forward_live_lifecycle_regime_panel.csv,data/artifacts/task_395_forward_live_regime_detectability/forward_live_lifecycle_regime_panel.csv,keep_small_or_report_artifact,skipped,7497362,,keep_small_or_report_artifact
task_395_forward_live_regime_detectability,forward_live_timestamp_regime_panel.csv,docs/reports/task_395_forward_live_regime_detectability/forward_live_timestamp_regime_panel.csv,data/artifacts/task_395_forward_live_regime_detectability/forward_live_timestamp_regime_panel.csv,move_to_data_artifacts,moved,19558110,cf3cd3cf28f6a929effffdd946e4eda6fa3bc40b773a64e8983ffa8b9eac5fd0,moved large archive artifact to data/artifacts
task_395_forward_live_regime_detectability,task_395_decision.csv,docs/reports/task_395_forward_live_regime_detectability/task_395_decision.csv,data/artifacts/task_395_forward_live_regime_detectability/task_395_decision.csv,keep_small_or_report_artifact,skipped,790,,keep_small_or_report_artifact
task_395_forward_live_regime_detectability,task_395_forward_live_regime_detectability.md,docs/reports/task_395_forward_live_regime_detectability/task_395_forward_live_regime_detectability.md,data/artifacts/task_395_forward_live_regime_detectability/task_395_forward_live_regime_detectability.md,keep_small_or_report_artifact,skipped,2520,,keep_small_or_report_artifact
task_404_task401_exact_label_generation,task401_exact_lifecycle_labels.csv,docs/reports/task_404_task401_exact_label_generation/task401_exact_lifecycle_labels.csv,data/artifacts/task_404_task401_exact_label_generation/task401_exact_lifecycle_labels.csv,skip_referenced,skipped,18410672,,skip_referenced
task_404_task401_exact_label_generation,task401_label_coverage_audit.csv,docs/reports/task_404_task401_exact_label_generation/task401_label_coverage_audit.csv,data/artifacts/task_404_task401_exact_label_generation/task401_label_coverage_audit.csv,keep_small_or_report_artifact,skipped,350,,keep_small_or_report_artifact
task_404_task401_exact_label_generation,task401_label_quality_summary.csv,docs/reports/task_404_task401_exact_label_generation/task401_label_quality_summary.csv,data/artifacts/task_404_task401_exact_label_generation/task401_label_quality_summary.csv,keep_small_or_report_artifact,skipped,322,,keep_small_or_report_artifact
task_404_task401_exact_label_generation,task_404_decision.csv,docs/reports/task_404_task401_exact_label_generation/task_404_decision.csv,data/artifacts/task_404_task401_exact_label_generation/task_404_decision.csv,keep_small_or_report_artifact,skipped,524,,keep_small_or_report_artifact
task_404_task401_exact_label_generation,task_404_task401_exact_label_generation.md,docs/reports/task_404_task401_exact_label_generation/task_404_task401_exact_label_generation.md,data/artifacts/task_404_task401_exact_label_generation/task_404_task401_exact_label_generation.md,keep_small_or_report_artifact,skipped,1411,,keep_small_or_report_artifact
task_402_multifactor_continuation_state_discovery,archetype_assignment_panel.csv,docs/reports/task_402_multifactor_continuation_state_discovery/archetype_assignment_panel.csv,data/artifacts/task_402_multifactor_continuation_state_discovery/archetype_assignment_panel.csv,move_to_data_artifacts,moved,12712810,887ed71cb0912238b741faac14727c4b52ba9b00ff354c4eac3edaca51897d2d,moved large archive artifact to data/artifacts
task_402_multifactor_continuation_state_discovery,archetype_component_matrix.csv,docs/reports/task_402_multifactor_continuation_state_discovery/archetype_component_matrix.csv,data/artifacts/task_402_multifactor_continuation_state_discovery/archetype_component_matrix.csv,keep_small_or_report_artifact,skipped,7156,,keep_small_or_report_artifact
task_402_multifactor_continuation_state_discovery,archetype_false_positive_audit.csv,docs/reports/task_402_multifactor_continuation_state_discovery/archetype_false_positive_audit.csv,data/artifacts/task_402_multifactor_continuation_state_discovery/archetype_false_positive_audit.csv,keep_small_or_report_artifact,skipped,19573,,keep_small_or_report_artifact
task_402_multifactor_continuation_state_discovery,archetype_leakage_audit.csv,docs/reports/task_402_multifactor_continuation_state_discovery/archetype_leakage_audit.csv,data/artifacts/task_402_multifactor_continuation_state_discovery/archetype_leakage_audit.csv,keep_small_or_report_artifact,skipped,682,,keep_small_or_report_artifact
task_402_multifactor_continuation_state_discovery,archetype_oos_stability_audit.csv,docs/reports/task_402_multifactor_continuation_state_discovery/archetype_oos_stability_audit.csv,data/artifacts/task_402_multifactor_continuation_state_discovery/archetype_oos_stability_audit.csv,keep_small_or_report_artifact,skipped,7502,,keep_small_or_report_artifact
task_402_multifactor_continuation_state_discovery,archetype_quality_summary.csv,docs/reports/task_402_multifactor_continuation_state_discovery/archetype_quality_summary.csv,data/artifacts/task_402_multifactor_continuation_state_discovery/archetype_quality_summary.csv,keep_small_or_report_artifact,skipped,7049,,keep_small_or_report_artifact
task_402_multifactor_continuation_state_discovery,archetype_split_quality.csv,docs/reports/task_402_multifactor_continuation_state_discovery/archetype_split_quality.csv,data/artifacts/task_402_multifactor_continuation_state_discovery/archetype_split_quality.csv,keep_small_or_report_artifact,skipped,19710,,keep_small_or_report_artifact
task_402_multifactor_continuation_state_discovery,task_402_decision.csv,docs/reports/task_402_multifactor_continuation_state_discovery/task_402_decision.csv,data/artifacts/task_402_multifactor_continuation_state_discovery/task_402_decision.csv,keep_small_or_report_artifact,skipped,668,,keep_small_or_report_artifact
task_402_multifactor_continuation_state_discovery,task_402_multifactor_continuation_state_discovery.md,docs/reports/task_402_multifactor_continuation_state_discovery/task_402_multifactor_continuation_state_discovery.md,data/artifacts/task_402_multifactor_continuation_state_discovery/task_402_multifactor_continuation_state_discovery.md,keep_small_or_report_artifact,skipped,9128,,keep_small_or_report_artifact
task_493_microstructure_enhanced_continuation_grid,microstructure_enriched_lifecycle_panel.csv,docs/reports/task_493_microstructure_enhanced_continuation_grid/microstructure_enriched_lifecycle_panel.csv,data/artifacts/task_493_microstructure_enhanced_continuation_grid/microstructure_enriched_lifecycle_panel.csv,keep_not_archive_candidate,skipped,2944889,,keep_not_archive_candidate
task_493_microstructure_enhanced_continuation_grid,microstructure_grid_candidate_pool.csv,docs/reports/task_493_microstructure_enhanced_continuation_grid/microstructure_grid_candidate_pool.csv,data/artifacts/task_493_microstructure_enhanced_continuation_grid/microstructure_grid_candidate_pool.csv,keep_not_archive_candidate,skipped,1418175,,keep_not_archive_candidate
task_493_microstructure_enhanced_continuation_grid,microstructure_grid_leakage_audit.csv,docs/reports/task_493_microstructure_enhanced_continuation_grid/microstructure_grid_leakage_audit.csv,data/artifacts/task_493_microstructure_enhanced_continuation_grid/microstructure_grid_leakage_audit.csv,keep_not_archive_candidate,skipped,664,,keep_not_archive_candidate
task_493_microstructure_enhanced_continuation_grid,selected_microstructure_assignment_panel.csv,docs/reports/task_493_microstructure_enhanced_continuation_grid/selected_microstructure_assignment_panel.csv,data/artifacts/task_493_microstructure_enhanced_continuation_grid/selected_microstructure_assignment_panel.csv,keep_not_archive_candidate,skipped,349323,,keep_not_archive_candidate
task_493_microstructure_enhanced_continuation_grid,selected_microstructure_cost_stress_quality.csv,docs/reports/task_493_microstructure_enhanced_continuation_grid/selected_microstructure_cost_stress_quality.csv,data/artifacts/task_493_microstructure_enhanced_continuation_grid/selected_microstructure_cost_stress_quality.csv,keep_not_archive_candidate,skipped,304,,keep_not_archive_candidate
task_493_microstructure_enhanced_continuation_grid,selected_microstructure_failure_decomposition.csv,docs/reports/task_493_microstructure_enhanced_continuation_grid/selected_microstructure_failure_decomposition.csv,data/artifacts/task_493_microstructure_enhanced_continuation_grid/selected_microstructure_failure_decomposition.csv,keep_not_archive_candidate,skipped,560,,keep_not_archive_candidate
task_493_microstructure_enhanced_continuation_grid,selected_microstructure_portfolio_quality.csv,docs/reports/task_493_microstructure_enhanced_continuation_grid/selected_microstructure_portfolio_quality.csv,data/artifacts/task_493_microstructure_enhanced_continuation_grid/selected_microstructure_portfolio_quality.csv,keep_not_archive_candidate,skipped,156,,keep_not_archive_candidate
task_493_microstructure_enhanced_continuation_grid,selected_microstructure_rulebook.csv,docs/reports/task_493_microstructure_enhanced_continuation_grid/selected_microstructure_rulebook.csv,data/artifacts/task_493_microstructure_enhanced_continuation_grid/selected_microstructure_rulebook.csv,keep_not_archive_candidate,skipped,38738,,keep_not_archive_candidate
task_493_microstructure_enhanced_continuation_grid,selected_microstructure_split_quality.csv,docs/reports/task_493_microstructure_enhanced_continuation_grid/selected_microstructure_split_quality.csv,data/artifacts/task_493_microstructure_enhanced_continuation_grid/selected_microstructure_split_quality.csv,keep_not_archive_candidate,skipped,309,,keep_not_archive_candidate
task_493_microstructure_enhanced_continuation_grid,task_493_decision.csv,docs/reports/task_493_microstructure_enhanced_continuation_grid/task_493_decision.csv,data/artifacts/task_493_microstructure_enhanced_continuation_grid/task_493_decision.csv,keep_not_archive_candidate,skipped,743,,keep_not_archive_candidate
