lifecycle_id,symbol,theme_id,entry_ts,split_name,source_event_available_flag,evidence_brain_state,economic_transmission_state,market_pricing_brain_state,portfolio_brain_state,review_decision_state,invalidation_condition,risk_budget_state,sizing_cap_reason,final_brain_state,final_brain_reason_codes,translator_output_is_action_flag,outcome_used_for_assignment_flag,future_price_used_for_assignment_flag,missing_source_used_as_negative_flag,macro_used_for_assignment_flag,real_capital_status,no_action_reason
TASK617|ASML|20250630T151500Z,ASML,ai_semiconductors,2025-06-30 15:15:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|PANW|20250630T151500Z,PANW,cybersecurity,2025-06-30 15:15:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|AVGO|20250630T153000Z,AVGO,ai_semiconductors,2025-06-30 15:30:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|CRWD|20250630T153000Z,CRWD,cybersecurity,2025-06-30 15:30:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|MSFT|20250630T153000Z,MSFT,cloud_ai_platforms,2025-06-30 15:30:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|ASML|20250701T133000Z,ASML,ai_semiconductors,2025-07-01 13:30:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|COIN|20250701T133000Z,COIN,crypto_fintech,2025-07-01 13:30:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|F|20250701T133000Z,F,ev_autonomy_mobility,2025-07-01 13:30:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|GM|20250701T133000Z,GM,ev_autonomy_mobility,2025-07-01 13:30:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|HON|20250701T133000Z,HON,industrial_automation_robotics,2025-07-01 13:30:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_accepts_economic_path,distinct_driver_slot_leader_review,normal_size_review_candidate_not_approved,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,normal_review_budget_not_approved,not_approved_until_guardrail_passes,normal_size_review_candidate_not_approved__normal_review_budget_not_approved,review=normal_size_review_candidate_not_approved|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=normal_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|ROK|20250701T133000Z,ROK,industrial_automation_robotics,2025-07-01 13:30:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|AFRM|20250701T134500Z,AFRM,crypto_fintech,2025-07-01 13:45:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|HOOD|20250701T134500Z,HOOD,crypto_fintech,2025-07-01 13:45:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_accepts_economic_path,distinct_driver_slot_leader_review,normal_size_review_candidate_not_approved,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,normal_review_budget_not_approved,not_approved_until_guardrail_passes,normal_size_review_candidate_not_approved__normal_review_budget_not_approved,review=normal_size_review_candidate_not_approved|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=normal_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|IR|20250701T134500Z,IR,industrial_automation_robotics,2025-07-01 13:45:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_accepts_economic_path,distinct_driver_slot_leader_review,normal_size_review_candidate_not_approved,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,normal_review_budget_not_approved,not_approved_until_guardrail_passes,normal_size_review_candidate_not_approved__normal_review_budget_not_approved,review=normal_size_review_candidate_not_approved|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=normal_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|MBLY|20250701T134500Z,MBLY,ev_autonomy_mobility,2025-07-01 13:45:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|MRNA|20250701T134500Z,MRNA,biotech_glp1_healthcare,2025-07-01 13:45:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|NET|20250701T134500Z,NET,cybersecurity,2025-07-01 13:45:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|ORCL|20250701T134500Z,ORCL,cloud_ai_platforms,2025-07-01 13:45:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_accepts_economic_path,distinct_driver_slot_leader_review,normal_size_review_candidate_not_approved,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,normal_review_budget_not_approved,not_approved_until_guardrail_passes,normal_size_review_candidate_not_approved__normal_review_budget_not_approved,review=normal_size_review_candidate_not_approved|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=normal_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|SOFI|20250701T134500Z,SOFI,crypto_fintech,2025-07-01 13:45:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_accepts_economic_path,distinct_driver_slot_leader_review,normal_size_review_candidate_not_approved,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,normal_review_budget_not_approved,not_approved_until_guardrail_passes,normal_size_review_candidate_not_approved__normal_review_budget_not_approved,review=normal_size_review_candidate_not_approved|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=normal_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|UBER|20250701T134500Z,UBER,ev_autonomy_mobility,2025-07-01 13:45:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|VRT|20250701T134500Z,VRT,power_grid_electrification,2025-07-01 13:45:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|EMR|20250701T140000Z,EMR,industrial_automation_robotics,2025-07-01 14:00:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|PH|20250701T140000Z,PH,industrial_automation_robotics,2025-07-01 14:00:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_accepts_economic_path,distinct_driver_slot_leader_review,normal_size_review_candidate_not_approved,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,normal_review_budget_not_approved,not_approved_until_guardrail_passes,normal_size_review_candidate_not_approved__normal_review_budget_not_approved,review=normal_size_review_candidate_not_approved|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=normal_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|PYPL|20250701T140000Z,PYPL,crypto_fintech,2025-07-01 14:00:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|TER|20250701T140000Z,TER,industrial_automation_robotics,2025-07-01 14:00:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|GD|20250701T150000Z,GD,aerospace_defense_space,2025-07-01 15:00:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_accepts_economic_path,slot_candidate_needs_confirmation,research_only_no_slot_or_confirmation,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,no_budget_research_only,not_approved_until_guardrail_passes,research_only_no_slot_or_confirmation__no_budget_research_only,review=research_only_no_slot_or_confirmation|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=no_budget_research_only|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|AMZN|20250701T170000Z,AMZN,cloud_ai_platforms,2025-07-01 17:00:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_accepts_economic_path,distinct_driver_slot_leader_review,normal_size_review_candidate_not_approved,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,normal_review_budget_not_approved,not_approved_until_guardrail_passes,normal_size_review_candidate_not_approved__normal_review_budget_not_approved,review=normal_size_review_candidate_not_approved|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=normal_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|PWR|20250701T170000Z,PWR,power_grid_electrification,2025-07-01 17:00:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_accepts_economic_path,distinct_driver_slot_leader_review,normal_size_review_candidate_not_approved,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,normal_review_budget_not_approved,not_approved_until_guardrail_passes,normal_size_review_candidate_not_approved__normal_review_budget_not_approved,review=normal_size_review_candidate_not_approved|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=normal_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|ETN|20250701T171500Z,ETN,power_grid_electrification,2025-07-01 17:15:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_candidate_needs_confirmation,research_only_no_slot_or_confirmation,invalid_if_evidence_cannot_be_tied_to_price_or_economics,no_budget_research_only,not_approved_until_guardrail_passes,research_only_no_slot_or_confirmation__no_budget_research_only,review=research_only_no_slot_or_confirmation|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=no_budget_research_only|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|ARM|20250702T133000Z,ARM,ai_semiconductors,2025-07-02 13:30:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_accepts_economic_path,distinct_driver_slot_leader_review,normal_size_review_candidate_not_approved,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,normal_review_budget_not_approved,not_approved_until_guardrail_passes,normal_size_review_candidate_not_approved__normal_review_budget_not_approved,review=normal_size_review_candidate_not_approved|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=normal_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|ASML|20250702T133000Z,ASML,ai_semiconductors,2025-07-02 13:30:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|DDOG|20250702T133000Z,DDOG,data_devops_software,2025-07-02 13:30:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|ETN|20250702T133000Z,ETN,power_grid_electrification,2025-07-02 13:30:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_accepts_economic_path,distinct_driver_slot_leader_review,normal_size_review_candidate_not_approved,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,normal_review_budget_not_approved,not_approved_until_guardrail_passes,normal_size_review_candidate_not_approved__normal_review_budget_not_approved,review=normal_size_review_candidate_not_approved|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=normal_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|MBLY|20250702T133000Z,MBLY,ev_autonomy_mobility,2025-07-02 13:30:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|MSFT|20250702T133000Z,MSFT,cloud_ai_platforms,2025-07-02 13:30:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|PYPL|20250702T133000Z,PYPL,crypto_fintech,2025-07-02 13:30:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|TSM|20250702T133000Z,TSM,ai_semiconductors,2025-07-02 13:30:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|GOOGL|20250702T134500Z,GOOGL,cloud_ai_platforms,2025-07-02 13:45:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|MRNA|20250702T134500Z,MRNA,biotech_glp1_healthcare,2025-07-02 13:45:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_accepts_economic_path,distinct_driver_slot_leader_review,normal_size_review_candidate_not_approved,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,normal_review_budget_not_approved,not_approved_until_guardrail_passes,normal_size_review_candidate_not_approved__normal_review_budget_not_approved,review=normal_size_review_candidate_not_approved|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=normal_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|ORCL|20250702T134500Z,ORCL,cloud_ai_platforms,2025-07-02 13:45:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|AMD|20250702T140000Z,AMD,ai_semiconductors,2025-07-02 14:00:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
